year,month,day,hour,pm25,date
2012,10,17,4,5.0,2012-10-17
2012,10,17,5,6.0,2012-10-17
2012,10,17,6,13.0,2012-10-17
2012,10,17,7,15.0,2012-10-17
2012,10,17,8,17.0,2012-10-17
2012,10,17,9,22.0,2012-10-17
2012,10,17,10,23.0,2012-10-17
2012,10,17,11,16.0,2012-10-17
2012,10,17,12,16.0,2012-10-17
2012,10,17,13,17.0,2012-10-17
2012,10,17,14,11.0,2012-10-17
2012,10,17,15,14.0,2012-10-17
2012,10,17,16,13.0,2012-10-17
2012,10,17,17,19.0,2012-10-17
2012,10,17,18,29.0,2012-10-17
2012,10,17,19,45.0,2012-10-17
2012,10,17,20,55.0,2012-10-17
2012,10,17,21,55.0,2012-10-17
2012,10,17,22,59.0,2012-10-17
2012,10,17,23,70.0,2012-10-17
2012,10,18,0,82.0,2012-10-18
2012,10,18,1,85.0,2012-10-18
2012,10,18,2,90.0,2012-10-18
2012,10,18,3,82.0,2012-10-18
2012,10,18,4,90.0,2012-10-18
2012,10,18,5,90.0,2012-10-18
2012,10,18,6,71.0,2012-10-18
2012,10,18,7,56.0,2012-10-18
2012,10,18,8,34.0,2012-10-18
2012,10,18,9,38.0,2012-10-18
2012,10,18,10,47.0,2012-10-18
2012,10,18,11,46.0,2012-10-18
2012,10,18,12,39.0,2012-10-18
2012,10,18,13,27.0,2012-10-18
2012,10,18,14,17.0,2012-10-18
2012,10,18,15,16.0,2012-10-18
2012,10,18,16,18.0,2012-10-18
2012,10,18,17,27.0,2012-10-18
2012,10,18,18,37.0,2012-10-18
2012,10,18,19,48.0,2012-10-18
2012,10,18,20,75.0,2012-10-18
2012,10,18,21,102.0,2012-10-18
2012,10,18,22,110.0,2012-10-18
2012,10,18,23,115.0,2012-10-18
2012,10,19,0,142.0,2012-10-19
2012,10,19,1,130.0,2012-10-19
2012,10,19,2,129.0,2012-10-19
2012,10,19,3,87.0,2012-10-19
2012,10,19,4,78.0,2012-10-19
2012,10,19,5,68.0,2012-10-19
2012,10,19,6,47.0,2012-10-19
2012,10,19,7,60.0,2012-10-19
2012,10,19,8,65.0,2012-10-19
2012,10,19,9,88.0,2012-10-19
2012,10,19,10,119.0,2012-10-19
2012,10,19,11,156.0,2012-10-19
2012,10,19,12,189.0,2012-10-19
2012,10,19,13,185.0,2012-10-19
2012,10,19,14,187.0,2012-10-19
2012,10,19,15,209.0,2012-10-19
2012,10,19,16,206.0,2012-10-19
2012,10,19,17,219.0,2012-10-19
2012,10,19,18,230.0,2012-10-19
2012,10,19,19,271.0,2012-10-19
2012,10,19,20,277.0,2012-10-19
2012,10,19,21,303.0,2012-10-19
2012,10,19,22,334.0,2012-10-19
2012,10,19,23,285.0,2012-10-19
2012,10,20,0,324.0,2012-10-20
2012,10,20,1,308.0,2012-10-20
2012,10,20,2,285.0,2012-10-20
2012,10,20,3,245.0,2012-10-20
2012,10,20,4,233.0,2012-10-20
2012,10,20,5,214.0,2012-10-20
2012,10,20,6,213.0,2012-10-20
2012,10,20,7,222.0,2012-10-20
2012,10,20,8,219.0,2012-10-20
2012,10,20,9,215.0,2012-10-20
2012,10,20,10,215.0,2012-10-20
2012,10,20,11,214.0,2012-10-20
2012,10,20,12,220.0,2012-10-20
2012,10,20,13,176.0,2012-10-20
2012,10,20,14,117.0,2012-10-20
2012,10,20,15,154.0,2012-10-20
2012,10,20,16,176.5,2012-10-20
2012,10,20,17,199.0,2012-10-20
2012,10,20,18,273.0,2012-10-20
2012,10,20,19,341.0,2012-10-20
2012,10,20,20,311.0,2012-10-20
2012,10,20,21,151.0,2012-10-20
2012,10,20,22,56.0,2012-10-20
2012,10,20,23,42.0,2012-10-20
2012,10,21,0,40.0,2012-10-21
2012,10,21,1,43.0,2012-10-21
2012,10,21,2,48.0,2012-10-21
2012,10,21,3,60.0,2012-10-21
2012,10,21,4,66.0,2012-10-21
2012,10,21,5,55.0,2012-10-21
2012,10,21,6,53.0,2012-10-21
2012,10,21,7,48.0,2012-10-21
2012,10,21,8,56.0,2012-10-21
2012,10,21,9,53.0,2012-10-21
2012,10,21,10,54.0,2012-10-21
2012,10,21,11,56.0,2012-10-21
2012,10,21,12,57.0,2012-10-21
2012,10,21,13,56.0,2012-10-21
2012,10,21,14,49.0,2012-10-21
2012,10,21,15,49.0,2012-10-21
2012,10,21,16,44.0,2012-10-21
2012,10,21,17,43.0,2012-10-21
2012,10,21,18,37.0,2012-10-21
2012,10,21,19,40.0,2012-10-21
2012,10,21,20,38.0,2012-10-21
2012,10,21,21,37.0,2012-10-21
2012,10,21,22,39.0,2012-10-21
2012,10,21,23,41.0,2012-10-21
2012,10,22,0,41.0,2012-10-22
2012,10,22,1,43.0,2012-10-22
2012,10,22,2,36.0,2012-10-22
2012,10,22,3,33.0,2012-10-22
2012,10,22,4,33.0,2012-10-22
2012,10,22,5,39.0,2012-10-22
2012,10,22,6,16.0,2012-10-22
2012,10,22,7,12.0,2012-10-22
2012,10,22,8,11.0,2012-10-22
2012,10,22,9,14.0,2012-10-22
2012,10,22,10,10.0,2012-10-22
2012,10,22,11,8.0,2012-10-22
2012,10,22,12,14.0,2012-10-22
2012,10,22,13,9.0,2012-10-22
2012,10,22,14,11.0,2012-10-22
2012,10,22,15,15.0,2012-10-22
2012,10,22,16,10.0,2012-10-22
2012,10,22,17,11.0,2012-10-22
2012,10,22,18,15.0,2012-10-22
2012,10,22,19,32.0,2012-10-22
2012,10,22,20,49.0,2012-10-22
2012,10,22,21,69.0,2012-10-22
2012,10,22,22,58.0,2012-10-22
2012,10,22,23,42.0,2012-10-22
2012,10,23,0,36.0,2012-10-23
2012,10,23,1,34.0,2012-10-23
2012,10,23,2,48.0,2012-10-23
2012,10,23,3,71.0,2012-10-23
2012,10,23,4,87.0,2012-10-23
2012,10,23,5,73.0,2012-10-23
2012,10,23,6,54.0,2012-10-23
2012,10,23,7,33.0,2012-10-23
2012,10,23,8,34.0,2012-10-23
2012,10,23,9,46.0,2012-10-23
2012,10,23,10,50.0,2012-10-23
2012,10,23,11,49.0,2012-10-23
2012,10,23,12,56.0,2012-10-23
2012,10,23,13,59.0,2012-10-23
2012,10,23,14,60.0,2012-10-23
2012,10,23,15,64.0,2012-10-23
2012,10,23,16,69.0,2012-10-23
2012,10,23,17,41.0,2012-10-23
2012,10,23,18,57.0,2012-10-23
2012,10,23,19,83.0,2012-10-23
2012,10,23,20,125.0,2012-10-23
2012,10,23,21,162.0,2012-10-23
2012,10,23,22,167.0,2012-10-23
2012,10,23,23,185.0,2012-10-23
2012,10,24,0,177.0,2012-10-24
2012,10,24,1,154.0,2012-10-24
2012,10,24,2,154.0,2012-10-24
2012,10,24,3,149.0,2012-10-24
2012,10,24,4,132.0,2012-10-24
2012,10,24,5,129.0,2012-10-24
2012,10,24,6,108.0,2012-10-24
2012,10,24,7,123.0,2012-10-24
2012,10,24,8,119.0,2012-10-24
2012,10,24,9,88.0,2012-10-24
2012,10,24,10,77.0,2012-10-24
2012,10,24,11,82.0,2012-10-24
2012,10,24,12,78.0,2012-10-24
2012,10,24,13,52.0,2012-10-24
2012,10,24,14,42.0,2012-10-24
2012,10,24,15,24.0,2012-10-24
2012,10,24,16,31.0,2012-10-24
2012,10,24,17,94.0,2012-10-24
2012,10,24,18,116.0,2012-10-24
2012,10,24,19,120.0,2012-10-24
2012,10,24,20,137.0,2012-10-24
2012,10,24,21,129.0,2012-10-24
2012,10,24,22,122.0,2012-10-24
2012,10,24,23,174.0,2012-10-24
2012,10,25,0,174.0,2012-10-25
2012,10,25,1,178.0,2012-10-25
2012,10,25,2,202.0,2012-10-25
2012,10,25,3,191.0,2012-10-25
2012,10,25,4,89.0,2012-10-25
2012,10,25,5,42.0,2012-10-25
2012,10,25,6,35.0,2012-10-25
2012,10,25,7,50.0,2012-10-25
2012,10,25,8,55.0,2012-10-25
2012,10,25,9,33.0,2012-10-25
2012,10,25,10,67.0,2012-10-25
2012,10,25,11,131.0,2012-10-25
2012,10,25,12,164.0,2012-10-25
2012,10,25,13,230.0,2012-10-25
2012,10,25,14,275.0,2012-10-25
2012,10,25,15,236.0,2012-10-25
2012,10,25,16,220.0,2012-10-25
2012,10,25,17,252.0,2012-10-25
2012,10,25,18,331.0,2012-10-25
2012,10,25,19,338.0,2012-10-25
2012,10,25,20,338.0,2012-10-25
2012,10,25,21,367.0,2012-10-25
2012,10,25,22,301.0,2012-10-25
2012,10,25,23,293.0,2012-10-25
2012,10,26,0,293.0,2012-10-26
2012,10,26,1,249.0,2012-10-26
2012,10,26,2,226.0,2012-10-26
2012,10,26,3,235.0,2012-10-26
2012,10,26,4,237.0,2012-10-26
2012,10,26,5,259.0,2012-10-26
2012,10,26,6,248.0,2012-10-26
2012,10,26,7,240.0,2012-10-26
2012,10,26,8,253.0,2012-10-26
2012,10,26,9,271.0,2012-10-26
2012,10,26,10,283.0,2012-10-26
2012,10,26,11,283.0,2012-10-26
2012,10,26,12,288.0,2012-10-26
2012,10,26,13,288.0,2012-10-26
2012,10,26,14,293.0,2012-10-26
2012,10,26,15,293.0,2012-10-26
2012,10,26,16,296.0,2012-10-26
2012,10,26,17,308.0,2012-10-26
2012,10,26,18,317.0,2012-10-26
2012,10,26,19,329.0,2012-10-26
2012,10,26,20,313.0,2012-10-26
2012,10,26,21,307.0,2012-10-26
2012,10,26,22,309.0,2012-10-26
2012,10,26,23,299.0,2012-10-26
2012,10,27,0,304.0,2012-10-27
2012,10,27,1,297.0,2012-10-27
2012,10,27,2,281.0,2012-10-27
2012,10,27,3,272.0,2012-10-27
2012,10,27,4,275.0,2012-10-27
2012,10,27,5,260.0,2012-10-27
2012,10,27,6,246.0,2012-10-27
2012,10,27,7,241.0,2012-10-27
2012,10,27,8,239.0,2012-10-27
2012,10,27,9,250.0,2012-10-27
2012,10,27,10,248.0,2012-10-27
2012,10,27,11,222.0,2012-10-27
2012,10,27,12,232.0,2012-10-27
2012,10,27,13,166.0,2012-10-27
2012,10,27,14,105.0,2012-10-27
2012,10,27,15,34.0,2012-10-27
2012,10,27,16,27.0,2012-10-27
2012,10,27,17,20.0,2012-10-27
2012,10,27,18,15.0,2012-10-27
2012,10,27,19,20.0,2012-10-27
2012,10,27,20,19.0,2012-10-27
2012,10,27,21,6.0,2012-10-27
2012,10,27,22,12.0,2012-10-27
2012,10,27,23,11.0,2012-10-27
2012,10,28,0,11.0,2012-10-28
2012,10,28,1,7.0,2012-10-28
2012,10,28,2,13.0,2012-10-28
2012,10,28,3,7.0,2012-10-28
2012,10,28,4,11.0,2012-10-28
2012,10,28,5,13.0,2012-10-28
2012,10,28,6,13.0,2012-10-28
2012,10,28,7,13.0,2012-10-28
2012,10,28,8,20.0,2012-10-28
2012,10,28,9,18.0,2012-10-28
2012,10,28,10,9.0,2012-10-28
2012,10,28,11,8.0,2012-10-28
2012,10,28,12,11.0,2012-10-28
2012,10,28,13,16.0,2012-10-28
2012,10,28,14,23.0,2012-10-28
2012,10,28,15,27.0,2012-10-28
2012,10,28,16,26.0,2012-10-28
2012,10,28,17,38.0,2012-10-28
2012,10,28,18,52.0,2012-10-28
2012,10,28,19,57.0,2012-10-28
2012,10,28,20,54.0,2012-10-28
2012,10,28,21,57.0,2012-10-28
2012,10,28,22,46.0,2012-10-28
2012,10,28,23,41.0,2012-10-28
2012,10,29,0,40.0,2012-10-29
2012,10,29,1,39.0,2012-10-29
2012,10,29,2,41.0,2012-10-29
2012,10,29,3,42.0,2012-10-29
2012,10,29,4,43.0,2012-10-29
2012,10,29,5,48.0,2012-10-29
2012,10,29,6,53.0,2012-10-29
2012,10,29,7,55.0,2012-10-29
2012,10,29,8,58.0,2012-10-29
2012,10,29,9,58.0,2012-10-29
2012,10,29,10,68.0,2012-10-29
2012,10,29,11,80.0,2012-10-29
2012,10,29,12,67.0,2012-10-29
2012,10,29,13,65.0,2012-10-29
2012,10,29,14,66.0,2012-10-29
2012,10,29,15,53.0,2012-10-29
2012,10,29,16,9.0,2012-10-29
2012,10,29,17,10.0,2012-10-29
2012,10,29,18,11.0,2012-10-29
2012,10,29,19,11.0,2012-10-29
2012,10,29,20,10.0,2012-10-29
2012,10,29,21,9.0,2012-10-29
2012,10,29,22,8.0,2012-10-29
2012,10,29,23,9.0,2012-10-29
2012,10,30,0,8.0,2012-10-30
2012,10,30,1,11.0,2012-10-30
2012,10,30,2,11.0,2012-10-30
2012,10,30,3,10.0,2012-10-30
2012,10,30,4,12.0,2012-10-30
2012,10,30,5,16.0,2012-10-30
2012,10,30,6,17.0,2012-10-30
2012,10,30,7,25.0,2012-10-30
2012,10,30,8,29.0,2012-10-30
2012,10,30,9,27.0,2012-10-30
2012,10,30,10,24.0,2012-10-30
2012,10,30,11,19.5,2012-10-30
2012,10,30,12,15.0,2012-10-30
2012,10,30,13,49.0,2012-10-30
2012,10,30,14,37.0,2012-10-30
2012,10,30,15,48.0,2012-10-30
2012,10,30,16,40.0,2012-10-30
2012,10,30,17,48.0,2012-10-30
2012,10,30,18,62.0,2012-10-30
2012,10,30,19,68.0,2012-10-30
2012,10,30,20,88.0,2012-10-30
2012,10,30,21,57.0,2012-10-30
2012,10,30,22,10.0,2012-10-30
2012,10,30,23,8.0,2012-10-30
2012,10,31,0,7.0,2012-10-31
2012,10,31,1,5.0,2012-10-31
2012,10,31,2,6.0,2012-10-31
2012,10,31,3,10.0,2012-10-31
2012,10,31,4,13.0,2012-10-31
2012,10,31,5,11.0,2012-10-31
2012,10,31,6,16.0,2012-10-31
2012,10,31,7,28.0,2012-10-31
2012,10,31,8,34.0,2012-10-31
2012,10,31,9,15.0,2012-10-31
2012,10,31,10,16.0,2012-10-31
2012,10,31,11,11.0,2012-10-31
2012,10,31,12,10.0,2012-10-31
2012,10,31,13,12.0,2012-10-31
2012,10,31,14,11.0,2012-10-31
2012,10,31,15,10.0,2012-10-31
2012,10,31,16,13.0,2012-10-31
2012,10,31,17,11.0,2012-10-31
2012,10,31,18,38.0,2012-10-31
2012,10,31,19,65.0,2012-10-31
2012,10,31,20,79.0,2012-10-31
2012,10,31,21,78.0,2012-10-31
2012,10,31,22,76.0,2012-10-31
2012,10,31,23,91.0,2012-10-31
2012,11,1,0,124.0,2012-11-01
2012,11,1,1,135.0,2012-11-01
2012,11,1,2,121.0,2012-11-01
2012,11,1,3,102.0,2012-11-01
2012,11,1,4,78.0,2012-11-01
2012,11,1,5,70.0,2012-11-01
2012,11,1,6,49.0,2012-11-01
2012,11,1,7,26.0,2012-11-01
2012,11,1,8,45.0,2012-11-01
2012,11,1,9,57.0,2012-11-01
2012,11,1,10,99.0,2012-11-01
2012,11,1,11,85.0,2012-11-01
2012,11,1,12,77.0,2012-11-01
2012,11,1,13,93.0,2012-11-01
2012,11,1,14,81.0,2012-11-01
2012,11,1,15,64.0,2012-11-01
2012,11,1,16,77.0,2012-11-01
2012,11,1,17,82.0,2012-11-01
2012,11,1,18,90.0,2012-11-01
2012,11,1,19,115.0,2012-11-01
2012,11,1,20,130.0,2012-11-01
2012,11,1,21,134.0,2012-11-01
2012,11,1,22,173.0,2012-11-01
2012,11,1,23,172.0,2012-11-01
2012,11,2,0,157.0,2012-11-02
2012,11,2,1,141.0,2012-11-02
2012,11,2,2,124.0,2012-11-02
2012,11,2,3,124.0,2012-11-02
2012,11,2,4,126.0,2012-11-02
2012,11,2,5,136.0,2012-11-02
2012,11,2,6,139.0,2012-11-02
2012,11,2,7,144.0,2012-11-02
2012,11,2,8,148.0,2012-11-02
2012,11,2,9,141.0,2012-11-02
2012,11,2,10,123.0,2012-11-02
2012,11,2,11,134.0,2012-11-02
2012,11,2,12,147.0,2012-11-02
2012,11,2,13,170.0,2012-11-02
2012,11,2,14,175.0,2012-11-02
2012,11,2,15,181.0,2012-11-02
2012,11,2,16,164.0,2012-11-02
2012,11,2,17,176.0,2012-11-02
2012,11,2,18,190.0,2012-11-02
2012,11,2,19,204.0,2012-11-02
2012,11,2,20,196.0,2012-11-02
2012,11,2,21,214.0,2012-11-02
2012,11,2,22,208.0,2012-11-02
2012,11,2,23,209.0,2012-11-02
2012,11,3,0,228.0,2012-11-03
2012,11,3,1,212.0,2012-11-03
2012,11,3,2,206.0,2012-11-03
2012,11,3,3,199.0,2012-11-03
2012,11,3,4,210.0,2012-11-03
2012,11,3,5,194.0,2012-11-03
2012,11,3,6,196.0,2012-11-03
2012,11,3,7,194.0,2012-11-03
2012,11,3,8,194.0,2012-11-03
2012,11,3,9,192.0,2012-11-03
2012,11,3,10,199.0,2012-11-03
2012,11,3,11,205.0,2012-11-03
2012,11,3,12,208.0,2012-11-03
2012,11,3,13,207.0,2012-11-03
2012,11,3,14,190.0,2012-11-03
2012,11,3,15,162.0,2012-11-03
2012,11,3,16,156.0,2012-11-03
2012,11,3,17,154.0,2012-11-03
2012,11,3,18,14.0,2012-11-03
2012,11,3,19,12.0,2012-11-03
2012,11,3,20,9.0,2012-11-03
2012,11,3,21,10.0,2012-11-03
2012,11,3,22,7.0,2012-11-03
2012,11,3,23,12.0,2012-11-03
2012,11,4,0,14.0,2012-11-04
2012,11,4,1,11.0,2012-11-04
2012,11,4,2,10.0,2012-11-04
2012,11,4,3,7.0,2012-11-04
2012,11,4,4,6.0,2012-11-04
2012,11,4,5,8.0,2012-11-04
2012,11,4,6,8.0,2012-11-04
2012,11,4,7,11.0,2012-11-04
2012,11,4,8,14.0,2012-11-04
2012,11,4,9,15.0,2012-11-04
2012,11,4,10,27.0,2012-11-04
2012,11,4,11,22.0,2012-11-04
2012,11,4,12,27.0,2012-11-04
2012,11,4,13,29.0,2012-11-04
2012,11,4,14,27.0,2012-11-04
2012,11,4,15,26.0,2012-11-04
2012,11,4,16,23.0,2012-11-04
2012,11,4,17,25.0,2012-11-04
2012,11,4,18,25.0,2012-11-04
2012,11,4,19,30.0,2012-11-04
2012,11,4,20,27.0,2012-11-04
2012,11,4,21,29.0,2012-11-04
2012,11,4,22,22.0,2012-11-04
2012,11,4,23,22.0,2012-11-04
2012,11,5,0,25.0,2012-11-05
2012,11,5,1,21.0,2012-11-05
2012,11,5,2,17.0,2012-11-05
2012,11,5,3,17.0,2012-11-05
2012,11,5,4,15.0,2012-11-05
2012,11,5,5,14.0,2012-11-05
2012,11,5,6,19.0,2012-11-05
2012,11,5,7,16.0,2012-11-05
2012,11,5,8,19.0,2012-11-05
2012,11,5,9,22.0,2012-11-05
2012,11,5,10,26.0,2012-11-05
2012,11,5,11,24.0,2012-11-05
2012,11,5,12,28.0,2012-11-05
2012,11,5,13,34.0,2012-11-05
2012,11,5,14,27.0,2012-11-05
2012,11,5,15,33.0,2012-11-05
2012,11,5,16,36.0,2012-11-05
2012,11,5,17,34.0,2012-11-05
2012,11,5,18,36.0,2012-11-05
2012,11,5,19,36.0,2012-11-05
2012,11,5,20,38.0,2012-11-05
2012,11,5,21,40.0,2012-11-05
2012,11,5,22,32.0,2012-11-05
2012,11,5,23,38.0,2012-11-05
2012,11,6,0,39.0,2012-11-06
2012,11,6,1,42.0,2012-11-06
2012,11,6,2,48.0,2012-11-06
2012,11,6,3,54.0,2012-11-06
2012,11,6,4,51.0,2012-11-06
2012,11,6,5,50.0,2012-11-06
2012,11,6,6,49.0,2012-11-06
2012,11,6,7,54.0,2012-11-06
2012,11,6,8,68.0,2012-11-06
2012,11,6,9,66.0,2012-11-06
2012,11,6,10,65.0,2012-11-06
2012,11,6,11,71.0,2012-11-06
2012,11,6,12,80.0,2012-11-06
2012,11,6,13,77.0,2012-11-06
2012,11,6,14,89.0,2012-11-06
2012,11,6,15,106.0,2012-11-06
2012,11,6,16,106.0,2012-11-06
2012,11,6,17,114.0,2012-11-06
2012,11,6,18,109.0,2012-11-06
2012,11,6,19,102.0,2012-11-06
2012,11,6,20,116.0,2012-11-06
2012,11,6,21,138.0,2012-11-06
2012,11,6,22,135.0,2012-11-06
2012,11,6,23,114.0,2012-11-06
2012,11,7,0,99.0,2012-11-07
2012,11,7,1,114.0,2012-11-07
2012,11,7,2,132.0,2012-11-07
2012,11,7,3,106.0,2012-11-07
2012,11,7,4,82.0,2012-11-07
2012,11,7,5,88.0,2012-11-07
2012,11,7,6,93.0,2012-11-07
2012,11,7,7,91.0,2012-11-07
2012,11,7,8,95.0,2012-11-07
2012,11,7,9,87.0,2012-11-07
2012,11,7,10,85.0,2012-11-07
2012,11,7,11,65.0,2012-11-07
2012,11,7,12,48.0,2012-11-07
2012,11,7,13,49.0,2012-11-07
2012,11,7,14,31.0,2012-11-07
2012,11,7,15,32.0,2012-11-07
2012,11,7,16,40.0,2012-11-07
2012,11,7,17,32.0,2012-11-07
2012,11,7,18,31.0,2012-11-07
2012,11,7,19,39.0,2012-11-07
2012,11,7,20,43.0,2012-11-07
2012,11,7,21,50.0,2012-11-07
2012,11,7,22,43.0,2012-11-07
2012,11,7,23,44.0,2012-11-07
2012,11,8,0,40.0,2012-11-08
2012,11,8,1,35.0,2012-11-08
2012,11,8,2,32.0,2012-11-08
2012,11,8,3,27.0,2012-11-08
2012,11,8,4,24.0,2012-11-08
2012,11,8,5,40.0,2012-11-08
2012,11,8,6,42.0,2012-11-08
2012,11,8,7,38.0,2012-11-08
2012,11,8,8,28.0,2012-11-08
2012,11,8,9,27.0,2012-11-08
2012,11,8,10,38.0,2012-11-08
2012,11,8,11,51.0,2012-11-08
2012,11,8,12,42.0,2012-11-08
2012,11,8,13,29.0,2012-11-08
2012,11,8,14,50.0,2012-11-08
2012,11,8,15,60.0,2012-11-08
2012,11,8,16,60.0,2012-11-08
2012,11,8,17,61.0,2012-11-08
2012,11,8,18,69.0,2012-11-08
2012,11,8,19,79.0,2012-11-08
2012,11,8,20,94.0,2012-11-08
2012,11,8,21,102.0,2012-11-08
2012,11,8,22,106.0,2012-11-08
2012,11,8,23,102.0,2012-11-08
2012,11,9,0,119.0,2012-11-09
2012,11,9,1,114.0,2012-11-09
2012,11,9,2,135.0,2012-11-09
2012,11,9,3,116.0,2012-11-09
2012,11,9,4,107.0,2012-11-09
2012,11,9,5,96.0,2012-11-09
2012,11,9,6,98.0,2012-11-09
2012,11,9,7,104.0,2012-11-09
2012,11,9,8,118.0,2012-11-09
2012,11,9,9,134.0,2012-11-09
2012,11,9,10,128.0,2012-11-09
2012,11,9,11,103.0,2012-11-09
2012,11,9,12,91.0,2012-11-09
2012,11,9,13,95.0,2012-11-09
2012,11,9,14,71.0,2012-11-09
2012,11,9,15,71.0,2012-11-09
2012,11,9,16,44.0,2012-11-09
2012,11,9,17,62.0,2012-11-09
2012,11,9,18,67.0,2012-11-09
2012,11,9,19,105.0,2012-11-09
2012,11,9,20,116.0,2012-11-09
2012,11,9,21,143.0,2012-11-09
2012,11,9,22,160.0,2012-11-09
2012,11,9,23,127.0,2012-11-09
2012,11,10,0,132.0,2012-11-10
2012,11,10,1,116.0,2012-11-10
2012,11,10,2,160.0,2012-11-10
2012,11,10,3,122.0,2012-11-10
2012,11,10,4,122.0,2012-11-10
2012,11,10,5,130.0,2012-11-10
2012,11,10,6,108.0,2012-11-10
2012,11,10,7,112.0,2012-11-10
2012,11,10,8,121.0,2012-11-10
2012,11,10,9,110.0,2012-11-10
2012,11,10,10,108.0,2012-11-10
2012,11,10,11,83.0,2012-11-10
2012,11,10,12,72.0,2012-11-10
2012,11,10,13,62.0,2012-11-10
2012,11,10,14,57.0,2012-11-10
2012,11,10,15,46.0,2012-11-10
2012,11,10,16,48.0,2012-11-10
2012,11,10,17,31.0,2012-11-10
2012,11,10,18,26.0,2012-11-10
2012,11,10,19,22.0,2012-11-10
2012,11,10,20,19.0,2012-11-10
2012,11,10,21,17.0,2012-11-10
2012,11,10,22,12.0,2012-11-10
2012,11,10,23,12.0,2012-11-10
2012,11,11,0,10.0,2012-11-11
2012,11,11,1,12.0,2012-11-11
2012,11,11,2,10.0,2012-11-11
2012,11,11,3,7.0,2012-11-11
2012,11,11,4,9.0,2012-11-11
2012,11,11,5,11.0,2012-11-11
2012,11,11,6,11.0,2012-11-11
2012,11,11,7,11.0,2012-11-11
2012,11,11,8,9.0,2012-11-11
2012,11,11,9,11.0,2012-11-11
2012,11,11,10,12.0,2012-11-11
2012,11,11,11,17.0,2012-11-11
2012,11,11,12,13.0,2012-11-11
2012,11,11,13,17.0,2012-11-11
2012,11,11,14,15.0,2012-11-11
2012,11,11,15,15.0,2012-11-11
2012,11,11,16,13.0,2012-11-11
2012,11,11,17,12.0,2012-11-11
2012,11,11,18,14.0,2012-11-11
2012,11,11,19,11.0,2012-11-11
2012,11,11,20,9.0,2012-11-11
2012,11,11,21,10.0,2012-11-11
2012,11,11,22,11.0,2012-11-11
2012,11,11,23,13.0,2012-11-11
2012,11,12,0,10.0,2012-11-12
2012,11,12,1,12.0,2012-11-12
2012,11,12,2,12.0,2012-11-12
2012,11,12,3,13.0,2012-11-12
2012,11,12,4,12.0,2012-11-12
2012,11,12,5,13.0,2012-11-12
2012,11,12,6,10.0,2012-11-12
2012,11,12,7,14.0,2012-11-12
2012,11,12,8,25.0,2012-11-12
2012,11,12,9,22.0,2012-11-12
2012,11,12,10,18.0,2012-11-12
2012,11,12,11,26.0,2012-11-12
2012,11,12,12,26.0,2012-11-12
2012,11,12,13,26.0,2012-11-12
2012,11,12,14,24.0,2012-11-12
2012,11,12,15,26.0,2012-11-12
2012,11,12,16,22.0,2012-11-12
2012,11,12,17,23.0,2012-11-12
2012,11,12,18,34.0,2012-11-12
2012,11,12,19,43.0,2012-11-12
2012,11,12,20,45.0,2012-11-12
2012,11,12,21,35.0,2012-11-12
2012,11,12,22,8.0,2012-11-12
2012,11,12,23,6.0,2012-11-12
2012,11,13,0,9.0,2012-11-13
2012,11,13,1,12.0,2012-11-13
2012,11,13,2,11.0,2012-11-13
2012,11,13,3,8.0,2012-11-13
2012,11,13,4,14.0,2012-11-13
2012,11,13,5,10.0,2012-11-13
2012,11,13,6,7.0,2012-11-13
2012,11,13,7,7.0,2012-11-13
2012,11,13,8,10.0,2012-11-13
2012,11,13,9,14.0,2012-11-13
2012,11,13,10,17.0,2012-11-13
2012,11,13,11,15.0,2012-11-13
2012,11,13,12,14.0,2012-11-13
2012,11,13,13,11.0,2012-11-13
2012,11,13,14,12.0,2012-11-13
2012,11,13,15,12.0,2012-11-13
2012,11,13,16,8.0,2012-11-13
2012,11,13,17,7.0,2012-11-13
2012,11,13,18,15.0,2012-11-13
2012,11,13,19,11.0,2012-11-13
2012,11,13,20,18.0,2012-11-13
2012,11,13,21,23.0,2012-11-13
2012,11,13,22,24.0,2012-11-13
2012,11,13,23,24.0,2012-11-13
2012,11,14,0,17.0,2012-11-14
2012,11,14,1,17.0,2012-11-14
2012,11,14,2,17.0,2012-11-14
2012,11,14,3,14.0,2012-11-14
2012,11,14,4,12.0,2012-11-14
2012,11,14,5,13.0,2012-11-14
2012,11,14,6,16.0,2012-11-14
2012,11,14,7,15.0,2012-11-14
2012,11,14,8,23.0,2012-11-14
2012,11,14,9,26.0,2012-11-14
2012,11,14,10,25.0,2012-11-14
2012,11,14,11,31.0,2012-11-14
2012,11,14,12,27.0,2012-11-14
2012,11,14,13,18.0,2012-11-14
2012,11,14,14,18.0,2012-11-14
2012,11,14,15,26.0,2012-11-14
2012,11,14,16,19.0,2012-11-14
2012,11,14,17,32.0,2012-11-14
2012,11,14,18,36.0,2012-11-14
2012,11,14,19,49.0,2012-11-14
2012,11,14,20,55.0,2012-11-14
2012,11,14,21,81.0,2012-11-14
2012,11,14,22,130.0,2012-11-14
2012,11,14,23,144.0,2012-11-14
2012,11,15,0,144.0,2012-11-15
2012,11,15,1,117.0,2012-11-15
2012,11,15,2,162.0,2012-11-15
2012,11,15,3,200.0,2012-11-15
2012,11,15,4,171.0,2012-11-15
2012,11,15,5,145.0,2012-11-15
2012,11,15,6,102.0,2012-11-15
