customer_id,age,balance,campaign,y
29946,60,385,1,no
4769,32,-345,1,no
30262,36,258,1,no
27822,31,581,1,no
4282,26,0,3,no
23584,42,1013,8,no
37614,34,-204,6,no
4534,34,161,1,no
16687,52,3510,7,no
19492,39,4765,2,no
12943,28,-1270,2,no
10108,54,16843,1,no
30068,49,0,3,no
23915,38,173,4,no
20977,58,2553,2,no
23425,47,-315,9,no
9749,44,1497,1,no
27968,37,417,1,no
8470,24,1073,2,no
38782,49,490,5,no
17810,35,840,4,no
8353,31,674,3,no
21811,41,5561,2,yes
38264,42,-106,1,no
30238,32,3322,2,no
2380,22,594,1,no
35923,41,549,4,no
17546,53,5624,2,no
17067,31,0,6,no
112,46,79,1,no
30229,59,99,1,no
43290,27,3754,3,no
14009,53,0,27,no
24727,48,42,1,no
23709,34,2032,12,no
3893,43,822,1,no
30992,36,546,3,no
8989,47,0,1,no
19796,42,42045,2,no
9389,56,2152,1,no
28894,46,43,3,no
3978,37,197,3,no
3547,32,55,9,no
4404,39,6421,1,no
7394,45,1929,15,no
30691,56,2780,3,no
11396,41,426,1,no
1375,26,37,1,no
26680,37,4760,2,no
35235,44,134,1,no
30755,42,419,2,no
9966,40,2932,17,no
22543,57,0,6,no
4316,27,5,3,no
40875,36,29,1,yes
4879,34,0,1,no
25041,40,159,1,no
6652,31,-454,2,no
37886,37,1287,1,no
2662,26,-214,4,no
8348,35,2529,7,no
5703,35,-239,1,no
7121,40,327,1,no
23405,37,80,3,no
27384,31,1565,6,no
372,38,46,1,no
23338,47,598,8,no
3789,33,272,3,no
14652,59,122,1,no
32605,34,598,1,no
41362,34,15,1,no
9469,52,4793,2,no
15580,59,-187,7,no
31431,32,234,2,no
6260,57,411,3,no
31543,24,1283,2,no
15563,49,375,7,no
23984,47,1056,2,no
35027,29,27,1,yes
31904,35,898,1,yes
38304,23,15,2,no
5943,41,-140,3,no
37751,55,-966,1,no
29655,30,732,4,yes
43137,77,680,2,no
40010,37,6384,1,no
32075,78,2628,2,no
14586,29,2,3,no
25756,43,1993,1,no
17033,29,-251,1,no
14880,47,-4,1,no
34654,45,251,2,no
44523,58,2155,2,yes
14620,34,-109,4,yes
7335,27,12956,3,yes
21364,32,3628,2,no
28641,31,442,3,no
36441,44,953,2,no
22605,33,349,1,no
43697,77,3324,1,yes
24492,46,-637,1,no
37857,29,111,1,no
31177,29,1275,1,no
37219,32,309,1,no
10432,52,310,4,no
3652,51,2547,2,no
27534,49,1320,2,no
25832,55,563,1,no
23796,51,21614,20,no
3685,60,8837,4,no
27017,50,985,1,no
19543,59,-131,2,no
10272,34,352,3,no
29514,64,1176,1,no
39040,29,615,1,yes
2482,48,1199,1,no
13789,37,2023,1,no
17487,56,-59,6,no
34068,34,18,1,yes
6904,32,-421,2,no
36208,37,275,1,no
38899,43,-480,1,no
7533,37,949,1,no
36203,45,542,5,no
23704,37,552,1,no
9048,52,14363,1,no
25406,42,1540,1,no
18641,32,-105,19,no
1603,39,813,2,no
20519,30,368,2,no
21538,49,-962,2,no
11251,37,2128,1,no
34505,57,0,1,no
27355,30,2766,1,yes
43933,27,2786,2,no
14373,43,-76,3,no
41348,34,0,5,no
36813,52,-637,5,no
37673,44,275,5,no
36700,22,246,1,no
319,40,0,2,no
32942,43,9261,2,no
34539,27,376,1,no
9462,48,11146,1,no
8001,40,2378,1,no
4313,32,424,2,no
9841,60,1190,1,no
7122,30,1016,1,no
13549,49,-120,5,no
34878,29,0,1,no
7465,34,1031,3,yes
33739,34,136,1,no
34015,32,4,1,no
43370,70,1295,1,no
22206,57,2109,6,no
19685,36,0,5,no
7069,40,-428,3,no
2372,37,36,1,no
42292,34,129,1,yes
36765,30,419,3,no
24253,49,0,1,no
29537,41,0,1,no
37246,25,1954,1,no
8823,29,-8,2,no
15133,38,1803,1,no
10114,42,0,2,no
12550,35,1659,1,no
24884,44,1442,2,no
15931,43,-17,1,no
12078,58,1697,2,no
1825,23,151,1,no
30218,29,503,1,no
85,46,137,1,no
30031,34,382,2,no
10499,38,1018,3,no
19797,38,5177,2,no
3852,54,29887,1,no
28515,42,5717,2,no
16747,42,634,2,no
26953,54,1251,1,no
22427,51,0,2,no
41285,36,3064,3,no
36895,40,209,2,no
10433,49,3049,2,no
44518,60,116,2,yes
32391,24,60,2,no
3608,56,-382,4,no
15590,42,182,2,no
27460,37,2951,3,no
40275,43,3518,2,yes
6154,32,535,2,no
23508,40,170,24,no
1321,31,432,1,no
38344,28,-267,2,no
10569,51,13292,2,no
43791,56,12356,1,yes
33018,74,921,2,yes
21765,53,428,4,no
5818,51,21,1,no
32405,32,301,3,no
36489,27,235,5,no
39348,24,-1414,2,no
18331,42,634,2,no
39820,38,25,2,yes
8361,31,7634,1,no
31901,43,275,2,no
16840,41,0,16,no
17528,49,-249,5,no
8487,30,346,1,no
15481,37,392,3,no
552,30,46,2,no
7277,57,-353,3,no
20861,34,-346,4,no
30868,43,938,2,no
29527,31,-106,4,no
14467,40,-90,3,no
24975,48,0,1,no
21719,32,0,1,no
2804,46,1029,1,no
35937,39,0,1,no
150,54,348,2,no
19454,51,10077,2,no
39600,28,805,1,no
8685,56,207,4,no
95,57,-37,1,no
24010,52,64,2,no
44141,36,93,2,yes
33174,37,17335,1,no
915,57,1013,1,no
35259,58,-324,2,no
14847,31,105,1,no
37173,42,1080,3,yes
4767,32,157,1,no
34352,54,1168,5,no
19940,48,811,2,no
17881,28,1199,20,no
22744,54,182,4,no
35511,23,66,2,yes
35972,50,81,2,no
14394,57,107,2,no
595,55,141,2,no
4886,34,883,1,no
30482,40,1908,2,yes
10634,55,29,1,no
42330,52,583,1,yes
44472,32,0,5,no
34152,32,0,3,yes
7874,35,1,4,no
39592,26,4311,1,no
4178,24,-46,1,no
37009,43,3,1,no
30979,49,267,5,no
11549,42,587,9,no
44731,52,994,1,no
12334,42,160,1,no
39358,27,568,6,no
22577,43,445,18,no
37563,28,20,5,no
33065,38,667,2,no
19164,39,8195,3,no
41514,35,114,3,no
29477,35,0,1,no
35567,45,608,3,yes
10122,58,0,1,no
4902,34,1671,1,no
18384,56,3846,7,no
32692,39,260,1,no
33218,45,-114,1,no
21530,49,25,2,no
31474,27,0,1,no
23669,45,396,1,no
21953,32,138,4,no
1968,29,15,2,no
39823,39,139,1,no
9377,31,694,2,no
43688,50,2611,1,no
45089,38,1373,4,no
1635,31,3007,1,no
31631,42,11891,1,yes
23787,36,432,2,no
34971,36,22,2,no
19076,40,1251,1,no
26194,41,-386,1,yes
16618,26,1,2,no
27895,60,362,1,no
40826,26,96,1,yes
19422,42,128,2,no
9672,36,1245,9,yes
39300,31,500,2,no
22631,35,126,2,no
17311,31,17,3,no
26075,33,0,2,no
28751,26,828,1,no
16828,34,3990,7,no
20476,56,3616,2,no
42131,52,2398,1,yes
10331,49,518,1,no
31459,33,260,1,no
21071,46,648,4,no
30400,29,228,1,no
22276,36,161,3,no
10033,41,36,4,no
14762,36,446,5,no
31559,39,2869,1,no
13622,51,104,1,no
17717,48,3726,2,no
9225,58,150,4,no
5150,32,76,2,no
15116,31,2251,1,no
19651,57,4547,4,no
10523,33,372,10,no
19073,44,10888,1,no
18099,37,0,6,no
37558,32,822,8,no
33520,32,472,2,no
40013,42,576,2,yes
31241,62,4562,1,yes
6038,32,4,5,no
8524,27,818,5,no
31957,36,2556,1,no
13066,35,0,1,no
32641,38,2264,1,no
20240,59,754,4,no
17563,46,10,7,no
24507,42,970,1,no
23903,46,1685,2,no
37720,23,21,3,no
12091,41,0,2,no
14242,31,338,2,no
16008,48,380,5,no
26458,30,3086,1,no
29362,29,1679,2,no
10908,36,531,2,no
21649,31,0,2,no
26465,31,10,1,no
24893,37,2152,1,no
33648,28,230,3,no
23965,40,185,4,no
6256,52,388,1,no
14334,43,1344,2,no
19329,33,764,2,no
27427,45,2403,1,no
40674,44,0,1,no
24878,48,363,1,no
15054,32,2017,1,no
31370,33,1107,1,yes
3601,37,1,2,no
2819,52,1541,1,no
35088,51,318,2,no
951,29,147,2,no
5363,55,-102,1,no
29730,57,82,1,no
31860,58,5253,4,no
24809,33,1636,1,no
5481,53,-375,1,no
31190,75,1470,1,no
31931,40,1074,2,no
24381,45,20187,1,no
37602,33,1733,3,no
6386,34,-329,1,no
33644,45,-63,5,no
15170,50,84,8,no
43877,22,361,4,no
38706,31,320,2,no
33289,35,62,3,yes
13247,34,434,3,no
18319,39,42,2,no
22836,33,31,3,no
22641,39,140,1,no
21539,32,0,6,no
28306,45,487,1,no
29033,45,430,1,no
15464,41,4824,7,no
42177,64,2331,1,yes
37852,35,478,1,no
30504,32,315,2,no
18448,30,48,13,yes
33748,65,276,1,yes
14047,37,1672,1,no
29192,46,973,1,no
43466,40,11766,2,yes
7317,36,828,1,no
1966,28,655,2,no
21695,32,1625,6,no
988,42,157,1,no
24200,37,8230,1,no
43103,23,381,1,yes
18410,38,4336,6,no
25177,34,107,2,no
44581,65,1760,4,yes
9358,44,248,1,no
34905,26,1494,2,no
13555,42,-422,1,no
11762,50,-1137,1,no
27522,30,5641,3,no
4964,33,5,2,no
4128,35,5,3,no
39136,34,-301,2,no
21636,35,141,2,no
7682,55,11743,1,no
42646,41,5372,3,yes
30633,28,29,1,no
2929,45,1691,1,no
15497,42,0,5,no
24553,36,99,1,no
44607,27,25,1,no
43508,39,1672,1,yes
30413,33,3358,2,no
30359,54,883,4,no
35766,43,177,1,no
6955,53,3443,2,no
44230,60,478,2,yes
23784,36,216,2,no
42687,26,1099,2,no
42452,34,250,1,no
45162,31,720,3,no
7027,43,-516,2,no
23382,55,1713,5,no
42907,76,2302,1,no
25807,36,2323,1,no
20530,52,544,2,no
31252,24,1030,2,yes
28564,40,822,2,no
39925,45,10768,3,no
1594,36,491,3,no
26778,55,3459,2,no
4384,28,154,9,no
42735,48,1167,4,no
17085,50,797,8,no
17702,49,126,2,no
7444,41,51,22,no
34533,24,547,1,no
11059,51,307,2,no
11378,55,2010,1,no
11886,43,177,18,no
14578,60,1091,3,no
20414,39,52,2,no
14307,53,-391,3,no
28572,41,140,2,no
44709,32,1089,2,no
25891,39,5848,1,no
26999,31,667,1,no
17149,31,5156,3,no
19501,36,5340,4,no
33272,46,1147,1,yes
20727,45,-571,2,no
17143,31,1767,6,no
2416,44,353,1,no
6599,29,314,2,yes
38359,45,900,1,no
28816,36,238,1,no
45206,25,505,2,yes
19469,41,0,2,no
36958,58,26,4,no
39,36,506,1,no
19998,55,1909,1,no
26032,39,155,2,no
33088,40,284,2,yes
9829,60,2508,1,no
28238,29,550,1,yes
25677,40,260,1,no
21659,48,83,6,no
15404,51,0,3,no
39982,31,216,1,no
7204,43,-456,4,no
19279,42,24780,2,no
5047,24,-148,1,no
36571,37,1733,3,no
4588,37,5064,1,no
28947,43,877,1,no
10097,59,307,5,no
32469,35,126,1,no
33027,26,1375,2,no
9246,36,-17,2,no
6725,29,168,1,no
40384,71,2887,1,yes
4857,33,56,1,no
8699,51,303,7,no
19360,58,47,2,no
28889,32,1465,5,no
17409,31,-343,4,no
7573,28,410,3,no
22686,32,1840,13,no
28031,55,8585,2,no
11079,36,2596,6,no
15655,38,189,2,no
2808,44,0,1,no
30417,54,2253,1,no
20725,52,36,2,no
10473,49,785,6,no
37284,29,1052,1,no
31929,31,3323,2,no
8497,35,11,3,no
34830,35,-441,1,no
35552,33,348,2,no
18478,55,2,2,no
36378,42,498,2,no
9179,41,21515,1,no
3477,33,402,1,no
43833,83,0,1,no
20518,42,759,3,no
16637,55,-268,1,yes
37683,48,194,1,no
5083,34,1739,2,no
14547,53,425,3,no
512,34,507,1,no
24092,58,3260,1,no
22153,35,249,8,no
30853,33,0,2,no
31718,41,446,3,no
7235,51,10287,1,no
3334,42,9,3,no
2531,27,331,2,no
30336,26,1242,2,no
32911,43,175,4,no
24790,33,256,1,no
23819,47,193,2,no
28544,34,297,2,no
34489,41,537,1,no
25445,48,571,2,no
751,30,115,3,no
37894,56,3309,1,no
6851,47,490,1,no
18733,43,-97,4,no
6075,36,-870,2,no
37527,33,181,7,no
36777,31,-112,2,no
44469,45,476,1,yes
24753,36,4324,4,no
10843,57,1870,1,no
26378,35,127,2,no
35637,25,50,1,no
19055,46,0,1,no
16023,57,0,2,no
6941,26,855,2,no
12902,35,14,2,no
38435,39,-172,2,yes
11464,48,2961,1,no
32638,37,1776,1,no
17850,58,610,2,no
35238,37,900,1,no
7223,41,285,1,no
29384,55,754,3,no
26780,59,12270,2,no
18775,60,0,20,no
4698,31,1352,2,no
32312,47,1375,2,no
306,50,1234,2,no
31938,34,899,2,no
5379,44,759,1,no
15583,35,-67,1,no
8574,40,0,3,no
25512,40,2168,1,no
5298,33,-386,1,no
13461,56,24,1,no
33851,33,3446,2,no
28433,39,1837,1,no
36907,32,465,2,no
43073,36,1466,1,no
24941,43,685,1,no
663,33,101,1,no
704,43,0,2,no
37250,34,178,1,no
30711,57,-435,5,no
23202,59,-47,4,no
31811,39,1048,2,no
42203,33,1388,1,no
3468,32,287,3,no
2997,42,3743,1,no
28982,50,1088,1,yes
528,46,459,1,no
31257,50,268,2,no
31544,35,2643,3,no
44220,33,183,2,yes
25561,36,-485,1,no
8632,39,766,3,no
25179,57,236,2,no
20166,31,69,2,no
35533,33,5214,2,no
22085,35,109,2,no
16814,49,305,2,yes
38946,26,160,4,no
42105,51,39,1,no
24065,33,3444,1,yes
32439,24,630,1,no
38756,25,-141,2,no
31742,41,1885,2,no
36950,37,1436,2,no
21266,45,185,14,no
37324,47,623,6,no
21528,56,74,2,no
690,40,0,2,no
1285,31,1798,1,no
17611,44,1781,3,no
2805,47,4135,8,no
9956,52,2,3,no
34076,54,2156,1,yes
25798,58,388,1,no
21468,49,4772,3,no
11649,56,1062,2,no
904,47,192,1,no
7589,50,1093,1,no
8324,31,2398,13,no
40029,56,1947,1,no
16383,60,0,1,no
29292,30,432,1,yes
18878,46,1303,1,no
14330,48,308,5,no
39261,40,-75,2,no
36758,41,449,2,no
15415,30,107,1,no
16470,42,279,1,no
13882,33,1786,1,no
3742,49,1269,2,no
19376,43,1109,4,no
37734,28,375,1,no
40689,71,3895,1,no
37087,41,925,1,no
43117,40,118,1,no
3080,28,0,24,no
35627,35,247,3,no
6390,27,22,1,no
24551,50,4861,2,no
9653,49,4509,2,no
14820,25,130,1,no
19401,31,130,1,no
1439,39,6322,1,no
9107,47,0,2,no
15694,47,0,1,no
8431,49,9326,1,no
37705,54,1139,1,no
4989,35,463,1,no
16016,37,0,1,no
42713,39,1802,2,no
4363,36,0,11,no
27999,33,0,2,no
1533,35,105,2,no
38708,47,223,2,no
15658,34,181,1,no
9450,37,685,1,no
23022,55,273,2,no
42694,79,8556,2,yes
16204,58,1310,2,no
40045,40,8963,2,no
25783,59,32948,1,no
38886,31,62,1,no
13889,58,9994,1,no
8463,58,943,3,no
8634,26,544,5,no
24576,50,202,1,no
9679,54,3952,6,no
43069,25,1179,2,no
15411,36,181,1,no
32910,41,927,2,no
36797,31,1,1,no
18367,36,723,2,no
9870,38,1619,1,no
24662,40,-78,2,no
3686,55,726,1,no
8360,51,1186,3,no
40104,34,303,3,yes
39696,26,0,2,no
11203,47,829,2,no
34405,34,156,5,no
13422,57,0,1,no
23311,32,157,4,no
15191,35,-138,3,no
23728,35,556,8,no
31540,40,879,3,no
44677,57,1947,1,no
6852,26,714,1,no
11565,52,98,1,no
754,55,383,3,no
8143,33,213,2,no
9611,33,2645,4,no
8645,52,2251,9,no
10447,55,0,8,no
4064,54,2431,4,no
7984,27,535,2,no
42023,54,735,1,no
17010,39,1555,1,no
20527,52,3508,2,no
40033,58,0,3,no
31019,66,1323,11,no
1812,39,304,1,no
19728,48,0,5,no
4245,47,-288,6,no
8809,26,467,2,no
18823,50,588,3,no
31940,28,229,2,yes
2070,27,123,3,no
30195,30,574,6,no
17580,41,1538,2,yes
21609,41,-1,2,no
42853,44,678,1,no
39232,51,55,2,no
28128,30,370,1,no
25655,51,4143,1,no
31141,56,722,3,no
11342,40,1670,2,no
2176,29,-72,1,no
40071,41,0,2,yes
8817,27,-335,1,no
5084,38,6704,2,no
15511,28,173,7,yes
29510,50,2442,1,no
28410,30,229,3,no
25687,36,1296,4,no
20490,30,8138,2,no
32149,32,133,1,yes
13112,25,101,3,yes
14426,35,0,3,no
19935,35,75,11,no
15066,34,255,10,no
4354,35,846,2,no
12693,60,2648,2,no
24724,35,204,1,no
42692,28,893,2,no
44286,27,102,1,no
33534,45,2406,2,no
30398,36,646,2,no
4522,38,-152,1,no
6403,34,3635,9,no
17739,31,1839,8,no
33916,42,11115,1,yes
7458,29,-20,2,yes
36174,40,-192,1,yes
7745,32,-34,2,yes
8582,41,146,1,no
38528,42,241,3,yes
43154,36,688,3,no
1100,31,671,3,no
9665,37,7179,8,no
10118,37,883,1,no
14581,46,311,3,no
14718,50,2629,4,no
34222,26,256,2,no
21,28,723,1,no
25011,47,0,2,no
17468,34,1682,3,no
19989,53,1868,4,no
42340,42,2187,3,yes
30412,57,442,1,no
38237,36,391,1,no
43053,77,2590,5,no
15716,51,44,1,no
43802,67,1430,2,yes
11749,52,1545,4,no
5229,33,1221,1,no
40709,29,795,2,no
27024,31,3950,1,yes
43608,48,1730,1,yes
38881,43,95,1,no
7596,40,737,2,no
34975,28,177,1,no
41683,54,1464,2,yes
6444,51,78,2,no
32446,42,12,4,no
6284,34,-76,1,no
25541,30,382,1,no
40522,31,202,1,yes
8164,36,117,4,no
44172,53,6181,2,yes
25482,30,23,1,no
27515,36,3463,4,no
32021,35,120,3,no
14256,45,660,2,no
42716,32,307,1,no
21874,41,75,2,no
1866,52,-97,4,no
12700,39,551,5,no
40467,69,23592,3,no
24523,42,1657,1,no
31633,36,2454,1,no
10909,39,1522,4,no
14543,52,-36,4,no
32005,27,150,3,no
5638,38,0,2,no
36543,55,99,1,no
36612,41,224,8,no
19575,50,5569,4,no
25094,51,5343,1,no
7576,51,267,1,no
40089,44,1319,2,no
5008,32,29050,2,no
11982,37,344,2,no
19524,55,1086,2,no
29247,29,1074,1,no
14003,35,275,5,no
28350,56,420,1,no
24584,32,0,2,no
7790,32,-19,2,no
20440,49,300,2,no
14643,28,-34,1,no
783,51,-69,3,no
7619,35,-54,2,no
21135,46,3262,8,no
41409,37,0,2,no
43495,35,690,2,no
19709,53,1945,7,no
7884,54,-636,3,no
33496,48,-110,2,no
29677,48,460,3,no
40036,25,362,2,yes
22632,33,0,3,no
41714,29,417,1,no
17308,29,5,2,no
36925,29,161,5,no
27618,36,0,2,no
19715,42,219,3,no
44889,50,2376,1,yes
20853,59,10054,6,no
3108,43,738,4,no
7926,22,-189,3,no
18391,36,3308,2,no
12269,55,5804,3,no
13577,47,0,1,no
3768,40,739,1,no
27310,33,335,1,no
36356,38,0,2,no
24461,35,2223,3,no
41116,35,431,2,yes
24556,43,2576,2,no
29631,32,703,2,no
17371,51,0,4,no
5965,37,1147,2,no
26270,32,187,1,no
35378,47,278,1,no
2825,41,4505,2,no
32144,61,0,1,no
14756,39,0,6,no
4386,48,479,5,no
18836,52,1415,1,no
23055,60,5,2,no
12046,32,209,31,no
40203,53,1061,2,no
11482,40,2132,1,no
12226,39,-218,13,no
30803,40,451,3,no
23980,60,221,4,no
27076,34,966,1,no
1301,41,47,1,no
20256,45,548,4,no
41176,39,139,1,no
3522,49,3061,2,no
17254,48,147,4,no
8695,33,-409,3,no
38022,36,-531,3,no
24629,50,463,3,no
5273,38,435,2,no
38902,42,961,6,no
20210,43,1532,2,no
2575,41,356,2,no
6501,36,0,2,no
33684,35,1364,2,no
10006,58,593,2,no
12413,56,-65,2,no
22246,33,557,1,no
34932,30,-110,1,no
33736,36,17,1,yes
42214,23,598,1,yes
40292,28,520,1,no
17553,54,84,2,no
38109,41,1377,4,no
44320,31,725,1,no
16389,28,651,2,no
40625,40,1646,1,yes
44449,41,1092,1,yes
21985,30,294,4,no
27300,35,175,1,no
33700,95,2282,17,yes
18250,57,644,4,no
20474,31,279,2,no
26495,30,4091,2,no
9712,39,575,1,no
37670,39,20928,1,no
32038,33,572,1,yes
37153,46,3201,3,no
14688,42,0,4,no
17885,55,715,2,no
42623,38,6447,1,no
28178,45,-90,1,no
39679,43,1188,2,no
26888,43,3064,2,yes
19616,50,1176,2,no
18767,42,649,4,no
3958,31,-48,17,no
44247,27,125,1,no
34201,56,2333,1,yes
11116,51,67,1,yes
9081,37,641,1,no
1065,29,-158,2,no
25383,51,6030,2,no
19106,41,40,2,no
34674,45,341,2,no
29816,34,4831,1,no
5309,39,1410,1,no
32380,36,1790,2,no
32159,38,8381,1,no
16059,43,3163,3,no
7334,41,239,2,no
6107,29,2776,1,no
9964,45,546,4,no
30164,50,761,3,no
14508,52,0,2,no
33457,30,312,3,no
14110,39,401,2,no
30038,42,454,3,no
13710,52,3422,1,no
31770,36,524,1,no
333,30,-457,2,no
20374,59,5219,3,no
19468,41,634,2,no
25260,38,0,2,no
43194,25,154,1,yes
3693,29,-507,1,no
6867,29,344,2,no
23847,33,599,2,no
32602,42,414,3,no
26175,31,625,1,no
42226,53,4401,1,yes
32672,34,0,2,no
7815,53,198,2,no
16582,34,3,1,no
38080,39,522,7,no
17465,47,912,9,no
6735,38,1333,1,no
4289,27,613,3,no
20292,41,456,4,yes
43959,20,153,1,yes
36622,33,38,4,no
24515,54,-1415,1,no
26876,31,38,2,no
40676,38,64,1,no
20852,47,2642,2,no
6788,32,294,2,no
40534,58,1227,1,no
25815,42,783,2,no
5170,32,159,3,no
12439,27,1128,4,no
24111,36,6,1,no
10253,29,171,10,no
24330,58,0,1,no
5632,31,92,17,no
8733,48,160,3,no
37770,38,393,1,no
42439,29,314,2,yes
23799,34,-281,6,no
11925,48,0,3,no
8679,57,1430,5,no
41762,55,9329,1,no
24441,58,-370,1,no
6322,33,-118,3,no
30550,56,1770,3,no
44016,22,10971,2,no
15034,53,0,1,no
1684,40,108,1,no
33657,52,725,3,no
18585,47,1187,7,no
36514,30,0,3,no
35763,53,253,1,no
33010,36,1949,2,no
16963,40,0,1,no
1111,40,-227,3,no
13931,59,925,1,no
24074,42,164,1,no
8527,45,-221,1,no
9035,52,1340,1,no
15007,37,33,1,no
32713,57,93,1,no
19071,32,3158,1,no
35157,31,253,1,no
12778,29,488,1,no
40789,34,2427,3,no
22108,41,988,2,no
30009,40,4082,1,no
12499,30,1717,2,no
35792,29,3041,3,yes
24198,46,1252,1,no
26407,39,8152,1,no
23635,50,0,4,no
677,37,215,3,no
12047,39,281,7,no
23923,49,102,2,no
13295,60,0,1,no
45102,74,935,1,yes
5856,26,1256,1,no
29447,37,12939,3,no
15977,52,0,1,no
14073,53,-670,2,no
17892,56,1177,2,no
17167,38,0,3,no
38311,42,9277,1,no
26632,31,438,1,no
38483,42,1370,2,no
34082,31,35,1,yes
9989,58,535,4,no
45119,78,14204,1,no
38488,47,-290,1,no
32067,35,106,5,no
28665,34,-422,3,no
26810,37,3572,2,no
30363,30,935,2,no
33252,34,355,3,no
35943,38,981,2,no
184,38,253,1,no
9512,55,1870,1,no
3167,55,0,2,no
44966,36,335,1,no
42790,34,0,2,yes
36058,47,-59,1,no
4940,37,5729,3,no
21312,48,3324,4,no
2837,52,2257,1,no
18057,55,1507,3,no
39762,25,343,1,yes
35689,23,4,1,yes
29626,26,184,2,no
31054,33,1778,1,yes
2972,40,264,2,no
1956,29,853,2,no
2356,24,845,1,no
9083,37,14,1,no
13294,57,5,1,no
35380,34,0,1,no
4088,46,778,1,no
23674,33,755,12,no
28256,30,-386,1,no
22948,54,2625,3,no
12248,36,4145,4,yes
23505,41,1559,7,no
35887,34,0,1,no
14251,47,568,2,no
534,40,3877,1,no
23377,38,3918,3,no
3831,33,-416,2,yes
8662,34,90,8,no
43990,42,2611,1,yes
4636,32,4996,2,no
2743,57,2236,2,no
13990,44,6,9,no
22526,31,137,9,no
20146,35,2,4,no
12986,53,1086,5,no
37440,29,1550,3,no
31200,39,581,1,yes
32853,38,710,1,no
26174,44,299,1,no
33279,37,99,1,no
4735,38,0,2,no
41209,42,5310,1,yes
23828,32,-1,2,no
25843,55,3948,1,no
37190,42,759,1,no
530,30,83,1,no
20674,59,349,4,no
21732,40,0,1,no
19362,57,0,2,no
24430,39,419,1,no
43072,26,2532,1,yes
44703,26,1105,1,yes
11973,36,976,5,no
40609,29,308,1,no
22145,45,1251,4,no
8028,45,1309,2,no
8523,37,278,3,yes
3993,56,8318,2,no
32283,40,2284,1,no
13524,35,6997,1,yes
4249,48,6489,1,no
36481,31,-15,2,no
36252,41,101,1,no
40934,30,6843,1,no
26972,46,22,1,no
17951,41,636,2,no
5451,33,-825,2,no
35492,33,2,2,no
9103,59,139,1,no
1146,35,630,2,no
4515,31,2144,1,no
43556,77,992,2,no
41516,71,14220,1,yes
26635,38,-23,2,no
24259,42,477,2,no
44835,37,257,1,no
36373,37,1653,2,no
31051,37,1314,4,yes
15730,32,-796,3,no
27223,34,1240,1,no
28107,51,413,2,no
1545,33,177,4,no
44968,70,4572,2,no
15669,59,2979,3,no
3882,27,3706,1,yes
10797,54,6622,1,no
4512,35,-52,1,no
22052,31,-305,3,no
19562,56,79,2,no
10992,37,556,2,no
29916,33,597,1,no
30598,56,1554,6,no
32819,35,199,1,no
17666,48,755,2,no
10759,38,1262,2,no
8285,58,2073,3,no
38908,32,218,1,no
25728,43,1927,1,no
31035,31,554,1,no
18856,48,907,1,no
15880,57,-898,3,no
11459,48,334,2,no
26679,52,3720,2,no
21972,50,101,2,no
26045,43,733,3,yes
29796,33,0,2,no
4467,39,4904,1,no
26851,42,723,2,no
22758,54,2059,4,no
14433,40,160,3,no
9322,56,0,4,no
27159,39,2822,3,no
4643,39,1438,2,no
6514,34,-34,5,no
6321,43,33,10,no
37588,54,3344,8,no
22861,32,230,8,no
33230,29,-19,4,yes
16108,51,0,4,no
12319,36,74,2,no
36812,35,764,3,no
39022,30,168,2,no
27294,46,653,1,no
40237,49,0,3,no
3600,33,175,2,no
36435,31,414,2,no
32490,33,525,1,no
39382,54,1188,1,no
1788,32,0,1,no
4295,32,1211,4,no
32311,57,207,1,no
17746,52,-299,2,no
3308,53,4323,5,no
26540,55,1102,1,no
7283,50,28,2,no
30162,32,2400,3,no
42074,41,0,3,yes
39218,33,18,3,no
1305,38,904,1,no
4040,51,0,5,no
37876,25,216,3,no
26254,35,8489,1,no
19981,35,1987,3,no
27979,29,0,1,no
10679,45,203,4,no
20299,32,999,3,no
3005,51,7180,1,yes
12645,45,184,2,no
22645,32,53,2,yes
2408,59,-49,2,no
40688,47,66,1,yes
41513,50,3764,2,yes
18729,42,-466,15,no
3077,47,4556,1,no
5892,45,77,3,no
5606,36,141,3,no
26884,32,1019,2,no
22132,36,0,2,no
6324,24,-438,1,no
19415,39,425,3,no
40590,30,110,4,no
34972,36,111,3,no
32498,50,1111,1,no
7896,23,5145,3,no
28563,34,2045,2,no
21817,52,223,4,no
21575,57,3288,4,no
1811,55,1373,2,no
9042,45,0,2,no
14848,38,-768,2,no
18762,45,1811,7,no
37480,33,324,2,no
23913,48,494,8,no
7201,44,13761,1,no
19180,49,468,2,no
15280,49,100,3,no
37359,38,780,1,no
35542,40,168,2,no
26547,36,2685,2,no
19102,53,519,1,no
38121,31,591,5,no
158,60,216,1,no
4077,40,-154,1,no
8381,30,3809,4,no
3578,44,412,13,no
27070,36,2452,1,no
44125,53,654,1,yes
6210,34,457,1,no
22241,33,137,2,no
35517,56,16125,2,no
9336,26,565,11,no
44413,38,238,1,yes
22067,32,35,8,no
172,44,1357,1,no
6115,36,203,5,no
35995,36,771,1,no
42524,30,102,3,yes
40970,50,3169,1,yes
20774,58,3148,2,no
44956,51,5108,1,no
4067,55,1261,1,no
29277,45,1214,2,no
15378,36,635,1,no
37030,46,512,1,no
29165,31,775,1,no
