"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201510","3호선","불광","12","0","11455","1244","24174","7556","73316","12474","81822","36503","45392","43722","32319","36621","29434","30169","30229","32810","32723","36633","32529","36544","33703","37390","37586","43460","39268","46580","39487","69455","25467","68004","19638","41794","17253","36671","14730","34972","6065","23109","808","7082","0","1","0","0","0","0","20151223"
"201510","3호선","수서","109","0","4919","1122","14628","9739","36272","24989","37810","48098","25931","21911","20633","15276","18984","14254","19377","13906","20093","14954","18877","16583","19613","18631","23754","20981","28238","24345","38867","31897","20030","32838","13493","22892","12187","20318","7764","22652","2920","13315","345","6377","1","399","0","0","0","0","20151223"
"201510","3호선","신사","99","5","5152","1501","8845","19589","16791","44773","24756","124745","21335","125756","21261","71797","27735","56888","33138","58361","42107","63739","48754","64240","57892","58499","65571","59559","80271","65046","133091","88432","106340","71247","74908","33070","82554","23864","76631","19256","34431","13259","3953","3849","0","7","0","0","0","0","20151223"
"201510","3호선","안국","25","5","2111","1887","4058","21960","8904","129349","12983","122635","14294","98010","18037","80325","28699","79279","41112","69206","47506","68701","58602","63950","70832","52132","90405","45293","102537","41246","152591","39406","75943","23466","55545","11544","58704","8614","38992","7825","12113","4613","1245","1446","2","3","0","0","0","0","20151223"
"201510","3호선","압구정","115","4","4522","2042","11245","27325","22893","63972","34847","169255","26772","178169","31094","86053","39259","77760","46869","62119","55061","67674","62806","66220","71813","61532","80474","60853","93218","69213","142078","81863","122698","61629","99899","28290","73786","21042","62558","18949","23550","11498","2340","3885","5","386","0","1","0","0","20151223"
"201510","3호선","약수","91","5","7494","1322","13511","7872","37740","18011","47886","42780","33426","26305","23734","19146","23406","17931","24314","18216","25930","19686","23680","20565","23090","23206","26505","27969","29142","32496","38954","43815","26343","35950","19269","24255","18870","23326","14893","22560","6989","15351","1062","5821","2","783","0","0","0","0","20151223"
"201510","3호선","양재","114","4","6389","2606","17527","42017","44948","126358","57860","290066","44664","145402","41268","71486","46847","65554","50441","58909","61248","64461","65679","60479","74065","57013","83419","58345","119946","69602","220215","88992","130900","75031","90801","45311","88851","39718","67281","37312","25762","22115","2870","6180","0","62","0","0","0","0","20151223"
"201510","3호선","연신내","302","15","29189","1855","60177","15626","169804","35591","196768","43079","107127","43607","74488","41054","68942","38944","70095","42217","68009","48238","61215","54080","63233","64045","70161","81274","70014","93755","65620","143556","47684","152760","36799","99513","33802","88280","29580","86347","14383","60527","2288","19925","0","106","0","0","0","0","20151223"
"201510","3호선","오금","44","1","2932","14","7961","3134","29238","6654","34883","17782","18664","6946","12141","5272","10559","5307","10216","5962","10017","7519","8275","7776","7956","8820","9233","10151","11123","13310","15361","18436","8123","17974","5478","13490","4705","12559","3629","14373","1429","9680","149","3049","0","0","0","0","0","0","20151223"
"201510","3호선","옥수","164","4","3601","1491","11088","5738","32799","9158","42317","18509","28982","12821","19477","10104","17943","10744","16599","12727","17878","14509","16162","16026","16158","19216","17789","22237","20425","26130","20728","36094","14313","33923","10180","23683","9696","22484","7587","22251","3439","13432","549","3378","0","0","0","0","0","0","20151223"
"201510","3호선","을지로3가","7","0","527","1012","1011","8085","2041","32906","3941","84693","6438","40872","7848","21234","9264","17503","9933","14994","13445","16073","15607","14370","17299","14369","17923","13207","25841","12560","56947","12677","36633","7671","20242","3709","16620","2998","11952","2500","5815","1877","1105","654","0","4","0","0","0","0","20151223"
"201510","3호선","일원","3","0","2197","1205","8360","10442","25692","25230","25013","25469","17665","19809","17661","19589","19409","15323","19212","16755","16852","17663","18632","16305","21095","14345","26683","13382","26123","14903","16339","17641","9725","18610","7479","12501","5543","12032","3899","12522","1159","7275","237","2553","0","16","0","0","0","0","20151223"
"201510","3호선","잠원","5","1","1440","908","5456","7808","18764","8423","23483","11190","14287","9281","10590","6717","10202","6778","9386","7392","10005","8699","9292","8382","9107","9282","10708","10832","13205","12538","11520","16159","8121","14802","5851","9768","4946","9117","3950","10863","1393","5665","169","1708","0","1","0","0","0","0","20151223"
"201510","3호선","종로3가","24","0","896","788","1456","4505","1970","13221","2952","46820","4643","46095","6814","33315","8768","25853","10553","26947","12729","30678","15294","29044","20226","22741","25982","19252","30175","17457","42304","17942","37072","11726","18204","6100","16250","4825","11182","4082","5863","2683","762","939","0","3","1","2","0","0","20151223"
"201510","3호선","지축","0","0","379","66","1570","1089","4956","2036","6916","2473","4356","2358","2989","1988","2418","2039","2215","1887","2484","1962","2384","2189","3060","2700","3070","3317","3000","3363","2428","4819","1084","4467","515","3182","333","2859","171","2148","75","1227","21","213","0","0","0","0","0","0","20151223"
"201510","3호선","충무로","0","0","0","0","0","0","0","0","2","0","3","0","1","0","3","0","7","0","2","0","3","0","3","0","6","0","6","0","1","0","0","0","3","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","20151223"
"201510","3호선","학여울","1","1","426","332","1754","1818","4739","4122","5256","9591","3999","9231","3151","7453","3771","7053","4634","6191","5950","6660","6403","6518","7609","5736","8453","4989","10436","4832","11386","5684","4892","4924","3568","3099","3308","2676","3039","2641","835","1727","66","635","0","2","0","0","0","0","20151223"
"201510","3호선","홍제","67","11","11452","1645","26851","7893","81372","14293","93115","34429","56073","30624","39790","25367","36318","22710","36145","25065","35551","27229","32008","29069","32082","33805","33851","40715","36153","45941","38188","64293","22345","63775","16850","40658","14194","39250","11332","37674","4923","24438","635","6449","0","0","0","0","0","0","20151223"
"201510","4호선","길음","43","1","13735","2561","43004","11242","128193","24470","123319","59281","74106","47310","49704","38547","43302","36549","45689","35669","44523","39080","40780","39545","41548","42398","48926","50714","54973","64997","59826","88738","37122","92685","28027","61095","24658","55901","21961","58875","11595","38680","1411","8932","0","16","0","0","0","0","20151223"
"201510","4호선","남태령","20","0","387","77","771","1201","1732","3355","3164","3827","2574","1695","1942","1156","1803","1091","2101","1027","2559","1201","3123","1235","2560","1278","4125","1325","4238","1541","4078","2061","2648","1952","1263","1118","803","1128","581","1019","201","705","23","282","0","6","0","0","0","0","20151223"
"201510","4호선","노원","134","1","13582","571","33674","10903","70705","22050","78144","36535","48257","41160","38229","28342","37013","28363","39652","31615","38590","36034","36106","39154","36594","44464","40977","50894","43708","64453","44188","92493","33083","94853","36984","63543","33467","55672","35043","51433","16353","38762","2595","13371","0","538","0","0","0","0","20151223"
"201510","4호선","당고개","69","0","10694","17","22090","7902","63400","13602","61839","19023","39892","17211","28201","16586","23249","13995","23202","15152","23322","16296","20747","17432","20427","21389","23587","26047","22222","29910","20997","40259","14932","41298","9722","31899","8043","30137","6787","29512","3062","21922","435","7603","2","609","0","0","0","0","20151223"
"201510","4호선","동대문","669","5","10618","3372","6839","19201","7816","50842","11587","111976","18527","92944","26751","76192","36636","66670","49308","58124","56152","56981","68051","56929","76606","49779","84477","41512","109680","31465","109796","26785","56734","35617","38198","26339","33241","17987","28530","11591","15260","10482","2306","3142","2","28","0","0","0","0","20151223"
"201510","4호선","동대문역사문화공원","201","0","10249","1862","8000","16456","11101","35968","14002","91219","15912","51990","18268","43867","22900","37853","28085","35783","32396","39793","40201","38981","49794","35746","55010","35122","67871","36036","100553","40679","72641","49030","55272","28961","54354","22689","46763","18810","27620","13012","4506","4013","2","10","0","0","0","0","20151223"
"201510","4호선","동작","7","1","585","259","1874","2601","6571","5527","8666","10307","5854","6179","4652","4194","7321","3402","5366","5630","4535","7576","4785","5520","8850","5626","6025","6071","6549","6631","7742","8701","5016","8657","5901","5313","3873","4220","2527","3666","984","2511","106","1053","3","87","0","0","0","0","20151223"
"201510","4호선","명동","14","0","1553","1943","3725","23399","7595","68808","14320","155324","25969","112715","33028","86336","36482","92335","43640","101542","56233","106553","67991","98883","86575","101010","105023","99152","126205","105826","170269","97464","128000","71275","116150","41053","124200","28447","117214","17697","44984","11442","2837","3034","1","113","0","0","0","0","20151223"
"201510","4호선","미아","37","6","13591","2071","28993","7858","79783","24533","83639","43764","49501","25078","36118","21183","31345","23785","33222","25105","32588","26064","31746","28459","31454","29879","33985","36508","36668","42026","38902","56352","24965","58124","17546","37858","16032","33718","14099","35175","5097","21230","661","5372","0","7","0","0","0","0","20151223"
"201510","4호선","미아사거리","39","6","17899","3046","48394","12813","133752","25356","141468","45030","85937","45607","57747","34978","52014","38915","52708","42110","54939","45639","52302","48761","53013","57639","58248","69030","60060","85266","60793","120281","47500","121990","47275","76032","30874","67447","23137","67368","12443","40394","2116","8982","0","5","0","1","0","0","20151223"
"201510","4호선","사당","75","5","13198","1866","34654","22668","95883","38066","126556","54574","92141","41227","61874","31206","53541","33874","53730","37200","54390","35850","49702","34007","47495","40081","48872","47544","57729","65916","68289","100851","51855","86172","43794","50769","44994","47396","42414","45506","22399","31962","2909","12083","6","1088","0","0","0","0","20151223"
"201510","4호선","삼각지","6","0","792","689","2173","5738","6239","15762","9919","29787","6770","14093","5312","11285","6143","11620","7578","11656","9539","11323","8427","10449","8494","10565","9807","11170","13030","12065","23790","13826","14561","11374","9565","7639","8792","6936","6610","6604","3397","5085","342","1746","0","2","0","0","0","0","20151223"
"201510","4호선","상계","80","2","17599","206","47291","9481","120531","21944","104424","24621","61299","19673","42701","17799","36659","17587","36181","21042","33937","23546","28304","25480","27744","31905","30281","39148","31738","49721","29706","70546","20966","75261","15928","54609","14485","46770","14520","47355","5488","36351","816","11940","2","975","0","0","0","0","20151223"
"201510","4호선","서울역","191","9","5128","1062","7522","17168","12539","42602","18557","94651","15570","41078","14286","28808","15402","27620","16387","31001","16849","33374","16243","35044","18168","40504","19723","44003","26574","48274","62636","51618","33142","39901","21320","27679","21140","27764","15467","25563","7476","15632","950","4953","4","498","0","0","0","0","20151223"
"201510","4호선","성신여대입구","23","4","7383","2120","25706","10102","70358","26934","81582","65692","53777","41548","41605","33051","40726","41499","46716","35505","45074","37303","44638","41892","50556","41050","53336","46904","63980","56642","71487","76596","46356","75712","40444","48646","41949","42783","37490","41846","18094","28507","2297","7337","0","12","0","0","0","0","20151223"
"201510","4호선","수유(강북구청)","134","5","26515","4178","67393","17850","191895","30776","195643","83813","120236","61927","85005","52582","76665","47485","77373","49492","75042","54351","68408","60509","69200","71733","74114","87531","80470","101852","93945","156002","59494","165521","44646","114812","39459","100037","31414","101143","17371","67211","2547","15846","3","11","0","0","0","0","20151223"
"201510","4호선","숙대입구","15","0","4248","1095","9933","10390","22920","34087","34691","87826","26197","48145","22219","37950","24140","29717","26362","26346","30735","27649","30245","25182","34263","24783","45934","27290","48904","32247","68886","42937","44607","35240","31874","21548","31634","20512","27726","21412","12821","13783","1899","3135","2","1","1","2","0","0","20151223"
"201510","4호선","신용산","16","4","1602","1842","4530","15583","11808","27236","17204","80938","14115","51200","13158","24864","15468","21622","16425","20901","20183","22905","20437","21779","22951","22484","25728","23307","37358","26222","71072","30030","47255","22727","31451","13302","27840","11369","18894","9144","9037","5261","1382","1449","0","0","0","0","0","0","20151223"
"201510","4호선","쌍문","82","6","25574","1018","64828","11535","168241","17843","171235","33909","101133","27301","68302","23576","57159","25404","55935","27905","51496","32147","44058","35714","41278","44237","43701","55942","46602","70603","45934","104291","32801","115933","21872","83587","18090","73565","13540","74094","7231","53074","948","15727","1","12","0","0","0","0","20151223"
"201510","4호선","이촌","84","31","1203","977","5946","8681","15776","19036","20941","36296","14264","27446","11965","19773","13383","16909","16400","18224","17887","24015","18612","21678","20065","20742","29295","21918","28446","23714","30900","29979","15011","25717","15059","12609","17320","10798","9466","9712","3234","5796","286","1983","0","0","0","0","0","0","20151223"
"201510","4호선","창동","2123","13","18599","3447","48871","13815","128132","27638","113326","49778","73684","38518","55580","34874","51130","33251","51238","38332","48589","43140","44429","49829","45582","56634","49700","67056","52490","78771","58680","108808","34804","115299","27324","80839","28068","70399","24176","68541","11747","50325","2037","16777","1","59","0","0","0","0","20151223"
"201510","4호선","총신대입구","59","7","8177","1157","22980","11584","65344","25135","82801","53734","52420","41290","39053","28969","37678","29072","37485","32823","40044","35774","37345","39559","36223","44887","36152","52658","41595","65433","53994","95660","36245","83401","30833","49051","29668","44107","26608","41996","13721","24804","1779","6948","1","162","0","0","0","0","20151223"
"201510","4호선","충무로","98","5","3960","3564","6531","21230","11832","66650","19702","243321","25271","139844","28901","82444","34124","64391","39608","57608","47257","62113","54698","56475","65622","49121","73480","45362","98739","48094","177354","53893","117758","39546","79156","22026","80095","19509","66576","17039","36922","12649","6807","3942","5","133","0","0","0","0","20151223"
"201510","4호선","한성대입구","37","2","8664","1682","17473","9872","42991","29452","52249","45510","35140","39148","26313","28510","27212","24536","29678","32230","30821","29055","28729","26877","33530","29159","42296","30150","42712","38573","44248","43476","30290","41964","23956","27951","26096","24821","26103","25550","11824","16824","1767","12293","15","1287","0","1","0","0","20151223"
"201510","4호선","혜화","28","2","4594","2670","9949","20429","22441","61448","30340","140350","31631","135386","38259","105160","44935","85796","55951","93169","64799","112723","79298","107837","103292","87969","114655","87806","133018","96433","156861","119962","103535","101945","96434","39459","127650","30454","130089","26172","58803","16739","7278","7183","0","103","0","0","0","0","20151223"
"201510","4호선","회현","5","0","3028","999","4719","33604","7202","66133","11495","162473","16383","119091","23426","90658","35260","94209","49604","84157","66470","73862","82359","71248","90196","60247","96251","45806","119380","33115","133153","26279","77154","16283","65806","9146","34213","10286","20710","9276","8902","5785","1216","1763","0","105","0","0","0","0","20151223"
"201510","5호선","강동","22","0","11135","1368","24286","17496","73888","24505","91221","38909","48824","24044","34150","18995","30867","18093","31307","20149","29696","20743","26804","22028","26723","24932","29335","29383","40426","34046","48169","48617","28641","51477","20088","33096","16061","31943","11964","32354","5307","21855","710","10004","0","1","0","0","0","0","20151223"
"201510","5호선","개롱","4","0","3334","828","9894","3609","31602","10725","25522","20574","14469","10447","12035","7021","11101","7011","11063","7812","10566","8643","9400","9379","10183","10654","12460","14110","14155","15641","17186","19230","9289","22904","7082","15055","6232","11444","6133","13667","1563","8474","218","3625","0","0","0","0","0","0","20151223"
"201510","5호선","개화산","0","0","4341","240","9702","5049","26871","7408","23413","19430","12694","8006","9730","5983","8688","5242","8883","7061","8906","6762","7690","7055","7861","7938","9123","9592","12412","10814","18546","15876","8931","17597","5095","11905","4173","11078","4437","11682","1486","7119","196","2796","0","133","0","0","0","0","20151223"
"201510","5호선","거여","0","0","5259","268","11445","3278","35964","6826","32319","18962","18377","8450","13964","6325","12320","6124","12581","7380","11327","8159","10056","9148","9884","11556","12024","15188","12190","16257","14079","20515","7829","24374","5543","15221","4971","13969","3240","14728","1261","9020","122","3652","0","0","0","0","0","0","20151223"
"201510","5호선","고덕","0","0","2912","2201","10501","9801","29065","18686","25169","19524","14938","15347","14614","12650","15283","10949","17763","11344","14995","13546","14815","13449","17623","13598","21973","14982","24273","17107","18916","21889","9897","24347","8132","14403","7927","13348","6577","13489","2278","8721","521","2654","1","419","0","0","0","0","20151223"
"201510","5호선","공덕","15","2","2260","980","6249","8359","21712","31158","29687","94305","17022","34371","14666","16900","16125","16500","17869","15485","20310","17011","19079","16089","19559","16463","24331","18855","30372","23259","64749","39026","32907","28460","22546","16076","22824","14289","18807","13344","9231","8506","1155","2307","0","1","0","0","0","0","20151223"
"201510","5호선","광나루","1","0","5130","2205","16131","9466","46976","21027","61369","46764","35329","26587","24057","22950","22307","21156","25845","20156","26339","21936","24457","20087","27539","22999","31221","25092","35110","28306","41958","39376","24712","36542","16856","23819","16321","22708","14019","22200","4905","14333","690","3456","0","0","0","0","0","0","20151223"
"201510","5호선","광화문","10","0","1510","933","4293","29103","11883","111993","19073","297556","18123","124635","20795","66514","29055","66313","35342","61224","49468","67479","57448","59433","69486","51600","82729","48643","110052","52317","230563","65188","123607","43277","86459","18190","90602","13843","63363","11530","24261","6367","2806","2128","0","0","0","0","0","0","20151223"
"201510","5호선","군자","43","0","6227","744","11985","5935","38512","9649","53689","27100","22801","17324","14947","11564","14238","11491","15096","12266","16058","14259","14161","15752","14025","18239","15872","21617","19260","28664","25863","45620","18508","42842","13393","24505","13952","22738","12931","22788","6347","15264","1094","7862","1","1597","0","0","0","0","20151223"
"201510","5호선","굽은다리","1","0","5674","495","14983","3197","46199","6199","44080","14847","23738","12988","17532","8936","16207","10028","17762","11606","16665","12921","14308","13462","13826","15529","16031","19079","16702","23269","17456","33650","10790","35672","8214","21496","8305","18010","7902","20334","2320","12853","325","4460","0","29","0","0","0","0","20151223"
"201510","5호선","길동","1","0","4654","429","10153","3248","29515","6031","32644","17632","18009","10855","13265","8774","12490","8222","12230","9224","12638","9657","11653","11230","10325","12663","10788","16136","13462","18782","15788","27446","9683","27888","7200","17423","5855","14086","4688","12971","1888","8698","272","3171","1","1","0","0","0","0","20151223"
"201510","5호선","김포공항","2","0","592","1894","2233","8943","7136","14927","8478","15970","7896","12949","6497","12510","9230","13755","11166","15024","12208","15143","13941","15381","16966","14478","17001","13852","19963","14686","26668","15327","22032","11154","17962","5180","13963","3529","14371","2160","6082","1053","423","426","0","1","0","0","0","0","20151223"
"201510","5호선","까치산","40","0","27165","1421","47934","11469","158679","14046","164821","24717","85328","23787","54489","21113","47814","22559","47971","26986","45139","30217","38441","34749","34698","44822","37061","57362","40124","65829","39113","111158","27952","118126","19656","78462","17306","72416","13539","71497","6786","47348","990","13899","2","443","1","0","0","0","20151223"
"201510","5호선","답십리","5","0","10942","784","21627","7520","65598","16959","82478","40564","40784","22213","26192","15605","23363","15818","23408","17714","24217","20278","22154","21644","21727","23744","23636","26812","29673","35015","39508","51624","24307","50046","15376","30157","12910","28967","10083","28021","4953","18405","680","5240","0","4","0","0","0","0","20151223"
"201510","5호선","동대문역사문화공원","0","0","213","278","438","3034","997","11769","1644","35125","2589","13228","2990","5022","4449","3816","2874","3505","2977","4468","3362","3713","4294","3409","4211","3125","7030","3140","21171","3467","12251","2760","5995","1828","4718","1828","3420","1805","1443","1283","280","410","0","5","0","0","0","0","20151223"
"201510","5호선","둔촌동","0","0","5444","786","17241","8146","53451","18634","57025","30427","30277","20337","22822","15561","20188","14621","21695","15737","22042","17646","21032","17826","20290","20775","21331","26060","25595","31545","30361","41925","19177","46753","12806","27688","12872","24475","10495","24011","4053","18013","385","3801","0","0","0","0","0","0","20151223"
"201510","5호선","마곡","1","0","1630","2286","5456","8881","19775","2654","16687","3107","8360","1506","5101","1383","4371","1596","4248","2150","3837","2509","3207","2739","3199","3676","5406","4431","10825","5486","4777","8723","2453","9223","1403","6180","1183","5481","678","6758","351","4466","96","1614","0","0","0","0","0","0","20151223"
"201510","5호선","마장","0","0","2953","515","6403","3833","19331","9730","23192","20976","13000","16196","10100","10146","9881","9362","11345","9921","10852","9582","10651","8468","11590","8890","12836","10124","14073","12366","15535","17762","10468","16011","7383","10171","6663","8818","5431","9062","2260","5710","235","1551","0","22","0","0","0","0","20151223"
"201510","5호선","마천","6","1","6887","241","10462","2659","32476","4401","30658","9802","15178","10011","11110","9165","9852","6908","10086","7492","9833","7785","8863","8208","8562","10753","8826","14690","9149","15424","9472","19005","5579","20969","4387","12948","3280","12308","2021","12858","755","8404","105","3805","0","1","0","0","0","0","20151223"
"201510","5호선","마포","5","0","2893","1315","9618","9101","30367","25853","37436","84703","20985","42992","17555","21131","18518","20608","19189","19417","23033","21324","22014","20824","23312","20691","24588","24169","32534","29951","67066","49660","34937","41591","31737","21999","32594","17694","25585","15580","9743","10140","1045","2710","1","0","0","0","0","0","20151223"
"201510","5호선","명일","2","0","4588","912","14269","4440","36710","7206","33773","13039","20381","10697","16247","9674","14995","9793","16333","10354","15857","11468","12546","12161","13382","14327","14907","16964","15098","20894","13291","27658","8177","33178","6328","19061","6911","14926","3996","16961","1598","10923","226","3670","0","66","0","0","0","0","20151223"
"201510","5호선","목동","0","0","9589","1499","23594","7437","77827","18402","86777","31799","45071","26862","32186","20147","30261","19118","29605","20478","27673","25585","25461","27901","25788","31288","28360","36860","31623","46891","37737","78175","23185","75525","18162","46784","19021","42322","22806","41324","7392","26360","1005","8163","0","0","0","0","0","0","20151223"
"201510","5호선","발산","0","0","3827","1956","10623","11917","31872","14616","28658","38074","15444","27446","12951","17591","14119","19755","18631","21879","21405","20941","22082","17838","23978","18148","27439","19345","33499","22122","35811","31502","20996","30046","15543","17124","14933","13675","14693","13274","4788","8295","624","2878","0","0","0","0","0","0","20151223"
"201510","5호선","방이","0","0","2261","878","8062","4552","20625","8490","19835","28416","13274","13395","10387","8248","9878","7477","10351","8926","10391","9747","9564","10408","10432","10969","11719","14236","14153","16439","20765","21041","13130","19471","9480","11366","10901","10040","11183","8888","3249","6860","304","2320","0","0","0","0","0","0","20151223"
"201510","5호선","방화","1","0","5228","9","14498","3550","37730","6897","30371","17777","17525","8982","13757","6894","13477","6685","14944","7849","13139","8714","10773","9739","11541","11754","13760","13367","13360","15264","13950","21239","6897","25680","5065","18033","4182","16589","3086","16922","1683","11578","275","4302","0","414","0","0","0","0","20151223"
"201510","5호선","상일동","1","0","7229","1157","21613","12001","71053","11682","58899","16020","29380","8190","21144","7326","17628","8025","17569","9260","15553","9873","13294","11509","12481","13912","16176","17971","24195","21362","21255","31981","9144","39343","5874","23855","4225","24080","2397","22150","1099","16970","134","4193","1","1339","0","0","0","0","20151223"
"201510","5호선","서대문","3","0","3110","1740","6389","18533","15698","60244","23817","151473","17868","54095","17945","27611","21397","24470","23163","22976","23698","28532","27288","23835","32099","19780","40847","18688","55627","22370","104646","28771","42715","20663","31058","12583","30058","11519","23519","10692","9045","6253","1125","1922","2","25","0","0","0","0","20151223"
"201510","5호선","송정","3","0","5280","3029","12535","10181","39189","15882","41748","21313","25374","12738","19204","11682","16976","11685","15831","11751","15473","12383","14304","13997","14006","16627","16699","20506","21454","23810","25578","32495","17901","33575","11785","22161","10058","19521","8606","18885","4514","11230","669","3365","0","0","0","0","0","0","20151223"
"201510","5호선","신금호","8","0","3056","987","6235","6873","17852","10451","23756","12777","12662","7522","8676","5680","8524","5330","9183","6125","8683","6956","7290","7513","7901","9004","11954","10277","11343","12228","10704","17891","7545","15879","4857","10249","4251","9594","3396","9530","1407","6249","176","2100","0","0","0","0","0","0","20151223"
"201510","5호선","신길","12","0","2272","438","2997","1698","10357","5196","12797","18923","6092","7935","3723","3599","3547","3412","4001","3562","4047","4002","3401","3613","3845","4031","4734","4668","6280","7384","12718","11370","5761","8127","3749","5621","3981","6430","2794","6159","1379","4063","189","963","0","0","0","0","0","0","20151223"
"201510","5호선","신정","39","3","12740","1093","26305","5239","84808","11384","92754","16417","41838","10310","24331","8171","20576","8694","20897","10061","18720","12419","15531","13254","14160","17235","16237","22906","17605","28598","20737","44466","13054","44097","8425","29842","6626","29200","6071","28109","2488","20306","286","5900","0","0","0","0","0","0","20151223"
"201510","5호선","아차산","0","0","8653","1452","16876","7421","50455","17234","68265","37972","33925","23172","23287","21779","22333","19792","24729","20064","26766","21929","27657","20928","31072","23313","30604","26800","34334","32065","31430","47147","21072","43416","14001","27634","12497","25257","10150","24760","3834","16448","466","5039","0","0","0","0","0","0","20151223"
"201510","5호선","애오개","2","0","2630","625","6342","5020","20475","9839","25686","34393","13700","14880","10261","8298","10640","7296","10477","7180","11689","8616","9796","8637","10442","9405","11705","11248","14738","13250","24135","19150","11821","15937","7640","10288","6761","9889","5135","10084","1943","6677","241","3525","0","548","0","0","0","0","20151223"
"201510","5호선","양평","0","0","2451","752","6494","2884","19639","9073","20267","42932","10545","14851","7946","7445","7359","5873","7313","5885","8061","6628","7243","6686","7902","7212","8454","8374","11557","9174","30660","14818","13612","14687","8027","9434","7008","8717","4727","8385","1891","5723","267","1844","0","0","0","0","0","0","20151223"
"201510","5호선","여의나루","0","0","1513","1327","3112","8148","6568","32588","9070","61714","7145","19043","6842","15338","8217","14516","12938","16947","12686","21591","13902","25268","18644","29638","25647","35293","31131","41371","53635","54208","39172","46397","35603","21870","40519","11569","31299","6774","13060","3150","1010","1006","0","0","0","0","0","0","20151223"
"201510","5호선","여의도","6","1","2736","2255","5055","23428","11176","129956","16389","208345","14176","65063","14476","30590","20830","31147","21258","30630","27031","34593","28172","29368","35324","27866","38497","29066","61433","33854","165884","45611","77799","32305","58300","14940","69923","10731","42142","9337","14284","5446","1478","3678","0","1","0","0","0","0","20151223"
"201510","5호선","영등포구청","4","0","1219","732","2549","2160","7887","5761","8864","20980","5207","10544","4548","5418","4867","4556","4614","4204","5182","5102","5470","4945","5692","5093","5794","5049","8280","5046","15205","8392","7765","6081","4800","4029","4308","3582","3154","3739","1630","2257","259","570","0","0","0","0","0","0","20151223"
"201510","5호선","영등포시장","1","0","3330","1242","4446","7359","12101","12894","14941","37707","8899","20850","8379","15009","9554","14292","10272","15522","12445","20715","12868","18795","15887","15540","20304","14130","26593","14756","37060","19846","18810","14176","12575","8718","11364","7427","8327","6951","3398","4591","343","986","0","0","0","0","0","0","20151223"
"201510","5호선","오금","5","0","1310","357","4090","2274","10813","9411","10911","24938","7057","8384","5947","4391","5641","3881","6001","4255","5968","4943","5202","4664","7005","5012","8747","6214","7711","6517","14825","7940","7258","8234","5104","5560","4594","4799","3651","5609","1238","4306","106","1527","0","0","0","0","0","0","20151223"
"201510","5호선","오목교","0","0","5462","2141","18719","10685","60382","29561","64788","87710","38156","70555","31315","40994","31917","40524","35346","42215","40302","49165","39861","46167","43530","45591","50378","52113","60890","63267","84483","90229","51455","74384","53462","40528","45256","33864","43346","31419","15441","20640","1644","5651","0","0","0","0","0","0","20151223"
"201510","5호선","올림픽공원","0","0","1125","776","6028","5476","14874","11652","15596","22259","10454","13581","8618","13345","9384","14238","11179","16379","11275","17988","12950","17271","15826","17392","20932","19943","22122","25147","20885","17377","11012","15660","13815","7933","30117","6735","19232","6223","4129","5266","142","1294","0","0","0","0","0","0","20151223"
"201510","5호선","왕십리(성동구청)","38","0","2489","590","3034","2681","7317","6765","9790","22524","6877","11553","6166","7639","6672","8316","7563","9526","8302","10212","8093","10077","8878","10360","10160","11742","12457","14295","17208","19583","11468","16264","9629","8831","10249","7778","8475","7154","4247","4541","888","3024","0","380","0","0","0","0","20151223"
"201510","5호선","우장산","0","0","7669","1095","27278","5563","75023","28914","71114","26958","39943","15987","29299","12676","27976","13354","29650","16031","26388","19832","22375","21895","26104","26264","30774","30926","28564","36845","26541","52320","16070","57003","11314","38081","11072","34257","9517","36319","3175","23383","510","6056","0","0","0","0","0","0","20151223"
"201510","5호선","을지로4가","1","0","401","411","721","4383","1330","12570","2065","44759","2886","23711","3890","13738","4939","11248","5864","9756","7769","9468","9204","9222","10841","8097","11862","6854","15815","6139","32445","5577","22190","3088","10099","1493","7757","1393","5376","1072","2384","678","359","217","0","0","0","0","0","0","20151223"
