supply_id,unit_code,item_code,item_name,category,stock_level,avg_daily_usage,weekend_usage_ratio,delivery_lead_time,requested_quantity,reorder_threshold,auto_reorder_flag,request_date,is_weekend,is_weekend_check
SUPP08425,19C,ITEM017,Combat Boots,의복,20.0,4.2,0.48,6,32,20,1,2024-01-31,0,False
SUPP08426,29B,ITEM001,Toilet Paper,위생,13.975900251938695,8.235107265819085,0.47,3,71,30,1,2024-02-24,1,True
SUPP08427,36B,ITEM020,Toothpaste,위생,8.0,1.7,0.23,2,11,20,1,2024-06-01,1,True
SUPP08428,33B,ITEM014,Canned Meat,식량,21.0,4.3,0.34,6,22,20,1,2024-01-30,0,False
SUPP08429,12C,ITEM020,Toothpaste,위생,36.0,7.4,0.13,4,49,20,1,2024-02-05,0,False
SUPP08430,21C,ITEM011,Glasses,의복,23.0,4.7,0.13,2,30,20,1,2024-02-19,0,False
SUPP08431,33B,ITEM003,Soap,위생,26.492073203267665,4.2551092233002406,0.18,6,41,20,0,2024-05-21,0,False
SUPP08432,12C,ITEM008,Rice Pack,식량,26.0,5.3,0.19,4,39,20,1,2024-01-29,0,False
SUPP08433,15A,ITEM010,Mask,위생,27.0,5.6,0.22,7,32,20,1,2024-06-03,0,False
SUPP08434,31A,ITEM017,Combat Boots,의복,39.0,8.0,0.17,4,55,20,1,2024-04-26,0,False
SUPP08435,36B,ITEM008,Rice Pack,식량,21.0,4.4,0.17,2,30,20,1,2024-06-26,0,False
SUPP08436,18A,ITEM001,Toilet Paper,위생,5.891472659399493,8.434276670125643,0.28,5,73,30,1,2024-02-05,0,False
SUPP08437,40A,ITEM020,Toothpaste,위생,32.0,6.6,0.21,3,48,20,1,2024-06-10,0,False
SUPP08438,39C,ITEM007,Shirt,의복,11.0,2.4,0.18,5,14,20,1,2024-01-21,1,True
SUPP08439,40A,ITEM009,First Aid Kit,의료,12.0,2.6,0.38,3,25,16,1,2024-02-07,0,False
SUPP08440,15C,ITEM012,Hand Sanitizer,위생,31.0,6.4,0.15,2,38,20,1,2024-03-15,0,False
SUPP08441,17C,ITEM009,First Aid Kit,의료,16.0,3.4,0.34,4,20,16,1,2024-06-26,0,False
SUPP08442,19C,ITEM020,Toothpaste,위생,23.0,4.8,0.38,6,24,20,1,2024-05-05,1,True
SUPP08443,15C,ITEM003,Soap,위생,22.874060874367846,3.610804545058323,0.4,2,39,20,0,2024-02-06,0,False
SUPP08444,21C,ITEM004,Canned Food,식량,32.0,6.7,0.47,2,47,20,1,2024-04-29,0,False
SUPP08445,17C,ITEM010,Mask,위생,13.0,2.7,0.2,4,17,20,1,2024-05-26,1,True
SUPP08446,15A,ITEM004,Canned Food,식량,47.0,9.7,0.27,7,74,20,1,2024-04-27,1,True
SUPP08447,33B,ITEM009,First Aid Kit,의료,11.0,2.4,0.43,6,13,16,1,2024-01-01,0,False
SUPP08448,19C,ITEM001,Toilet Paper,위생,13.322684547523494,10.904033586364802,0.48,6,49,30,1,2024-06-16,1,True
SUPP08449,19C,ITEM005,Notebook,사무,20.0,4.2,0.27,6,34,20,1,2024-02-24,1,True
SUPP08450,18C,ITEM009,First Aid Kit,의료,15.0,3.1,0.27,5,18,16,1,2024-06-02,1,True
SUPP08451,31A,ITEM005,Notebook,사무,7.0,1.5,0.46,4,10,20,1,2024-06-19,0,False
SUPP08452,18A,ITEM006,Pencil,사무,12.0,2.6,0.3,5,18,20,1,2024-02-28,0,False
SUPP08453,17C,ITEM019,Flashlight,사무,29.0,5.9,0.33,4,43,20,1,2024-02-20,0,False
SUPP08454,39C,ITEM008,Rice Pack,식량,20.0,4.2,0.45,5,33,20,1,2024-04-16,0,False
SUPP08455,17C,ITEM010,Mask,위생,20.0,4.2,0.36,4,28,20,1,2024-05-22,0,False
SUPP08456,29B,ITEM011,Glasses,의복,27.0,5.6,0.41,3,30,20,1,2024-01-08,0,False
SUPP08457,18C,ITEM013,Blanket,의복,25.0,5.2,0.48,5,38,20,1,2024-04-03,0,False
SUPP08458,29B,ITEM020,Toothpaste,위생,17.0,3.5,0.25,3,25,20,1,2024-05-21,0,False
SUPP08459,15C,ITEM004,Canned Food,식량,29.0,5.9,0.37,2,42,20,1,2024-04-06,1,True
SUPP08460,36B,ITEM011,Glasses,의복,25.0,5.2,0.17,2,32,20,1,2024-01-07,1,True
SUPP08461,15C,ITEM012,Hand Sanitizer,위생,25.0,5.1,0.12,2,26,20,1,2024-01-18,0,False
SUPP08462,15A,ITEM005,Notebook,사무,26.0,5.4,0.43,7,37,20,1,2024-01-12,0,False
SUPP08463,36B,ITEM010,Mask,위생,7.0,1.6,0.35,2,10,20,1,2024-01-02,0,False
SUPP08464,15C,ITEM007,Shirt,의복,13.0,2.7,0.46,2,21,20,1,2024-06-26,0,False
SUPP08465,39C,ITEM009,First Aid Kit,의료,2.0,0.6,0.15,5,10,16,1,2024-04-02,0,False
SUPP08466,40A,ITEM009,First Aid Kit,의료,11.0,2.4,0.39,3,10,16,1,2024-05-28,0,False
SUPP08467,15C,ITEM010,Mask,위생,21.0,4.4,0.12,2,27,20,1,2024-01-07,1,True
SUPP08468,19C,ITEM010,Mask,위생,28.0,5.8,0.4,6,49,20,1,2024-01-12,0,False
SUPP08469,39C,ITEM002,Medical Gloves,의료,37.95359370546046,1.8702092862015205,0.45,5,18,15,0,2024-03-24,1,True
SUPP08470,39C,ITEM004,Canned Food,식량,49.0,10.0,0.13,5,70,20,1,2024-02-26,0,False
SUPP08471,19C,ITEM008,Rice Pack,식량,26.0,5.4,0.2,6,42,20,1,2024-03-18,0,False
SUPP08472,40A,ITEM014,Canned Meat,식량,31.0,6.5,0.12,3,46,20,1,2024-03-14,0,False
SUPP08473,11A,ITEM017,Combat Boots,의복,34.0,7.1,0.45,6,55,20,1,2024-01-23,0,False
SUPP08474,36B,ITEM013,Blanket,의복,26.0,5.4,0.49,2,42,20,1,2024-01-30,0,False
SUPP08475,33B,ITEM018,Bandage,의료,33.0,6.8,0.4,6,54,10,1,2024-04-20,1,True
SUPP08476,12C,ITEM018,Bandage,의료,26.0,5.3,0.12,4,37,10,1,2024-02-27,0,False
SUPP08477,31A,ITEM013,Blanket,의복,24.0,5.0,0.22,4,32,20,1,2024-04-04,0,False
SUPP08478,17C,ITEM008,Rice Pack,식량,19.0,4.0,0.34,4,21,20,1,2024-02-21,0,False
SUPP08479,12C,ITEM012,Hand Sanitizer,위생,27.0,5.6,0.44,4,41,20,1,2024-02-25,1,True
SUPP08480,18C,ITEM001,Toilet Paper,위생,6.151336594539738,9.845406767183793,0.26,5,79,30,1,2024-01-10,0,False
SUPP08481,33B,ITEM020,Toothpaste,위생,27.0,5.5,0.5,6,34,20,1,2024-05-26,1,True
SUPP08482,12C,ITEM018,Bandage,의료,32.0,6.7,0.11,4,43,10,1,2024-05-26,1,True
SUPP08483,36B,ITEM003,Soap,위생,20.090491480931426,3.0448039590743057,0.49,2,43,20,0,2024-04-17,0,False
SUPP08484,18C,ITEM012,Hand Sanitizer,위생,13.0,2.8,0.47,5,15,20,1,2024-03-27,0,False
SUPP08485,18A,ITEM019,Flashlight,사무,13.0,2.8,0.2,5,20,20,1,2024-06-20,0,False
SUPP08486,19C,ITEM013,Blanket,의복,25.0,5.2,0.38,6,33,20,1,2024-03-24,1,True
SUPP08487,33B,ITEM010,Mask,위생,17.0,3.5,0.49,6,18,20,1,2024-01-04,0,False
SUPP08488,19C,ITEM015,USB Drive,사무,24.0,4.9,0.18,6,30,20,1,2024-04-06,1,True
SUPP08489,12C,ITEM020,Toothpaste,위생,17.0,3.6,0.39,4,32,20,1,2024-04-21,1,True
SUPP08490,11A,ITEM002,Medical Gloves,의료,39.23941785329146,1.5867034968753897,0.16,6,15,15,0,2024-05-20,0,False
SUPP08491,18C,ITEM019,Flashlight,사무,17.0,3.5,0.14,5,31,20,1,2024-03-07,0,False
SUPP08492,18A,ITEM003,Soap,위생,22.028329946272855,3.6058047119098733,0.36,5,36,20,0,2024-05-19,1,True
SUPP08493,15C,ITEM014,Canned Meat,식량,16.0,3.4,0.1,2,16,20,1,2024-04-02,0,False
SUPP08494,19C,ITEM007,Shirt,의복,13.0,2.7,0.44,6,17,20,1,2024-04-04,0,False
SUPP08495,18C,ITEM008,Rice Pack,식량,12.0,2.5,0.4,5,25,20,1,2024-02-10,1,True
SUPP08496,29B,ITEM011,Glasses,의복,16.0,3.3,0.19,3,11,20,1,2024-06-12,0,False
SUPP08497,11A,ITEM020,Toothpaste,위생,29.0,6.1,0.5,6,33,20,1,2024-01-02,0,False
SUPP08498,40A,ITEM006,Pencil,사무,33.0,6.9,0.35,3,46,20,1,2024-01-22,0,False
SUPP08499,36B,ITEM011,Glasses,의복,31.0,6.4,0.21,2,50,20,1,2024-05-29,0,False
SUPP08500,15C,ITEM017,Combat Boots,의복,29.0,6.1,0.22,2,37,20,1,2024-02-10,1,True
SUPP08501,36B,ITEM010,Mask,위생,35.0,7.2,0.43,2,51,20,1,2024-04-04,0,False
SUPP08502,19C,ITEM017,Combat Boots,의복,31.0,6.4,0.11,6,44,20,1,2024-04-25,0,False
SUPP08503,12C,ITEM002,Medical Gloves,의료,39.262744466791766,1.0027011016441243,0.47,4,10,15,0,2024-04-29,0,False
SUPP08504,31A,ITEM006,Pencil,사무,31.0,6.4,0.28,4,56,20,1,2024-01-14,1,True
SUPP08505,12C,ITEM005,Notebook,사무,14.0,2.9,0.17,4,16,20,1,2024-04-02,0,False
SUPP08506,15C,ITEM004,Canned Food,식량,25.0,5.2,0.22,2,34,20,1,2024-02-04,1,True
SUPP08507,39C,ITEM002,Medical Gloves,의료,43.237498522019806,1.9174278700235672,0.3,5,10,15,0,2024-06-26,0,False
SUPP08508,12C,ITEM012,Hand Sanitizer,위생,36.0,7.4,0.14,4,47,20,1,2024-01-09,0,False
SUPP08509,15C,ITEM003,Soap,위생,31.490177426767566,3.4926792534196185,0.21,2,42,20,0,2024-04-27,1,True
SUPP08510,18C,ITEM006,Pencil,사무,16.0,3.3,0.13,5,17,20,1,2024-04-05,0,False
SUPP08511,15A,ITEM014,Canned Meat,식량,30.0,6.3,0.46,7,50,20,1,2024-02-28,0,False
SUPP08512,12C,ITEM008,Rice Pack,식량,22.0,4.6,0.34,4,30,20,1,2024-02-25,1,True
SUPP08513,18C,ITEM014,Canned Meat,식량,21.0,4.4,0.44,5,30,20,1,2024-01-10,0,False
SUPP08514,36B,ITEM003,Soap,위생,34.43831512306775,4.72557069516455,0.38,2,44,20,0,2024-01-25,0,False
SUPP08515,29B,ITEM016,Printer Ink,사무,27.0,5.6,0.16,3,36,20,1,2024-06-21,0,False
SUPP08516,33B,ITEM015,USB Drive,사무,23.0,4.8,0.16,6,37,20,1,2024-01-11,0,False
SUPP08517,31A,ITEM007,Shirt,의복,14.0,3.0,0.16,4,23,20,1,2024-04-10,0,False
SUPP08518,36B,ITEM015,USB Drive,사무,23.0,4.7,0.17,2,40,20,1,2024-01-09,0,False
SUPP08519,36B,ITEM013,Blanket,의복,31.0,6.4,0.13,2,47,20,1,2024-05-14,0,False
SUPP08520,15C,ITEM006,Pencil,사무,14.0,2.9,0.18,2,14,20,1,2024-03-11,0,False
SUPP08521,19C,ITEM015,USB Drive,사무,23.0,4.7,0.43,6,32,20,1,2024-06-10,0,False
SUPP08522,19C,ITEM017,Combat Boots,의복,21.0,4.4,0.18,6,38,20,1,2024-03-23,1,True
SUPP08523,39C,ITEM004,Canned Food,식량,41.0,8.5,0.37,5,56,20,1,2024-01-20,1,True
SUPP08524,17C,ITEM014,Canned Meat,식량,16.0,3.3,0.23,4,30,20,1,2024-04-23,0,False
SUPP08525,15A,ITEM015,USB Drive,사무,35.0,7.2,0.45,7,54,20,1,2024-03-29,0,False
SUPP08526,39C,ITEM012,Hand Sanitizer,위생,19.0,3.9,0.48,5,31,20,1,2024-01-05,0,False
SUPP08527,15C,ITEM019,Flashlight,사무,32.0,6.6,0.46,2,35,20,1,2024-04-21,1,True
SUPP08528,40A,ITEM010,Mask,위생,29.0,5.9,0.25,3,43,20,1,2024-02-24,1,True
SUPP08529,31A,ITEM006,Pencil,사무,26.0,5.3,0.44,4,47,20,1,2024-03-29,0,False
SUPP08530,21C,ITEM009,First Aid Kit,의료,16.0,3.4,0.31,2,19,16,1,2024-01-15,0,False
SUPP08531,15A,ITEM002,Medical Gloves,의료,46.95447546684309,2.3323877455267903,0.43,7,11,15,0,2024-06-24,0,False
SUPP08532,15A,ITEM004,Canned Food,식량,35.0,7.2,0.4,7,51,20,1,2024-01-04,0,False
SUPP08533,11A,ITEM009,First Aid Kit,의료,38.0,7.9,0.22,6,51,16,1,2024-03-18,0,False
SUPP08534,15C,ITEM015,USB Drive,사무,26.0,5.3,0.34,2,35,20,1,2024-04-29,0,False
SUPP08535,18A,ITEM013,Blanket,의복,27.0,5.6,0.43,5,30,20,1,2024-04-22,0,False
SUPP08536,36B,ITEM020,Toothpaste,위생,10.0,2.1,0.36,2,14,20,1,2024-01-21,1,True
SUPP08537,29B,ITEM008,Rice Pack,식량,22.0,4.6,0.44,3,34,20,1,2024-05-16,0,False
SUPP08538,33B,ITEM019,Flashlight,사무,22.0,4.5,0.21,6,43,20,1,2024-03-06,0,False
SUPP08539,18A,ITEM019,Flashlight,사무,19.0,3.9,0.14,5,29,20,1,2024-04-16,0,False
SUPP08540,19C,ITEM016,Printer Ink,사무,29.0,5.9,0.46,6,48,20,1,2024-06-11,0,False
SUPP08541,15C,ITEM011,Glasses,의복,21.0,4.4,0.48,2,25,20,1,2024-04-21,1,True
SUPP08542,21C,ITEM010,Mask,위생,19.0,3.9,0.18,2,26,20,1,2024-04-26,0,False
SUPP08543,21C,ITEM008,Rice Pack,식량,13.0,2.8,0.26,2,21,20,1,2024-06-27,0,False
SUPP08544,18A,ITEM001,Toilet Paper,위생,5.577638586552301,10.513691494050653,0.49,5,53,30,1,2024-05-07,0,False
SUPP08545,21C,ITEM010,Mask,위생,17.0,3.5,0.11,2,23,20,1,2024-04-11,0,False
SUPP08546,33B,ITEM018,Bandage,의료,22.0,4.5,0.39,6,36,10,1,2024-03-18,0,False
SUPP08547,15C,ITEM003,Soap,위생,21.094193430911044,4.2324526712373745,0.34,2,42,20,1,2024-02-06,0,False
SUPP08548,19C,ITEM011,Glasses,의복,20.0,4.1,0.35,6,32,20,1,2024-01-06,1,True
SUPP08549,15C,ITEM018,Bandage,의료,12.0,2.5,0.2,2,13,10,1,2024-03-22,0,False
SUPP08550,15A,ITEM003,Soap,위생,24.719846598698716,4.052460741680659,0.14,7,24,20,0,2024-03-26,0,False
SUPP08551,18A,ITEM008,Rice Pack,식량,25.0,5.2,0.32,5,31,20,1,2024-03-22,0,False
SUPP08552,18C,ITEM014,Canned Meat,식량,35.0,7.2,0.33,5,51,20,1,2024-02-20,0,False
SUPP08553,21C,ITEM006,Pencil,사무,36.0,7.4,0.45,2,59,20,1,2024-03-06,0,False
SUPP08554,12C,ITEM015,USB Drive,사무,39.0,8.0,0.48,4,57,20,1,2024-04-05,0,False
SUPP08555,15C,ITEM014,Canned Meat,식량,26.0,5.4,0.18,2,37,20,1,2024-05-24,0,False
SUPP08556,18A,ITEM007,Shirt,의복,11.0,2.4,0.27,5,16,20,1,2024-03-05,0,False
SUPP08557,17C,ITEM010,Mask,위생,29.0,6.0,0.32,4,42,20,1,2024-01-09,0,False
SUPP08558,31A,ITEM015,USB Drive,사무,22.0,4.5,0.3,4,39,20,1,2024-05-20,0,False
SUPP08559,17C,ITEM010,Mask,위생,30.0,6.2,0.39,4,47,20,1,2024-04-10,0,False
SUPP08560,18A,ITEM017,Combat Boots,의복,23.0,4.8,0.34,5,28,20,1,2024-06-06,0,False
SUPP08561,21C,ITEM019,Flashlight,사무,26.0,5.4,0.3,2,34,20,1,2024-01-31,0,False
SUPP08562,36B,ITEM017,Combat Boots,의복,19.0,3.9,0.23,2,33,20,1,2024-05-30,0,False
SUPP08563,21C,ITEM012,Hand Sanitizer,위생,31.0,6.4,0.11,2,46,20,1,2024-03-03,1,True
SUPP08564,36B,ITEM015,USB Drive,사무,17.0,3.5,0.34,2,15,20,1,2024-06-04,0,False
SUPP08565,19C,ITEM012,Hand Sanitizer,위생,19.0,4.0,0.24,6,33,20,1,2024-02-28,0,False
SUPP08566,19C,ITEM009,First Aid Kit,의료,12.0,2.5,0.42,6,15,16,1,2024-01-10,0,False
SUPP08567,18A,ITEM005,Notebook,사무,2.0,0.5,0.27,5,10,20,1,2024-03-29,0,False
SUPP08568,15A,ITEM004,Canned Food,식량,43.0,8.8,0.22,7,66,20,1,2024-05-03,0,False
SUPP08569,19C,ITEM012,Hand Sanitizer,위생,25.0,5.2,0.28,6,41,20,1,2024-04-09,0,False
SUPP08570,15A,ITEM016,Printer Ink,사무,17.0,3.5,0.11,7,23,20,1,2024-03-30,1,True
SUPP08571,19C,ITEM009,First Aid Kit,의료,10.0,2.2,0.21,6,17,16,1,2024-01-26,0,False
SUPP08572,21C,ITEM003,Soap,위생,22.36159097501683,3.401476624657172,0.16,2,33,20,0,2024-03-17,1,True
SUPP08573,15C,ITEM003,Soap,위생,22.581309650957206,3.634875273632207,0.15,2,33,20,0,2024-01-17,0,False
SUPP08574,33B,ITEM018,Bandage,의료,17.0,3.6,0.11,6,23,10,1,2024-06-16,1,True
SUPP08575,12C,ITEM017,Combat Boots,의복,24.0,5.0,0.42,4,33,20,1,2024-03-08,0,False
SUPP08576,21C,ITEM010,Mask,위생,29.0,5.9,0.45,2,38,20,1,2024-01-23,0,False
SUPP08577,11A,ITEM002,Medical Gloves,의료,30.78143149223115,1.5266700929915538,0.5,6,14,15,0,2024-06-11,0,False
SUPP08578,15C,ITEM011,Glasses,의복,17.0,3.5,0.42,2,25,20,1,2024-01-09,0,False
SUPP08579,11A,ITEM003,Soap,위생,30.377230164263068,4.209233690406588,0.12,6,44,20,0,2024-02-14,0,False
SUPP08580,17C,ITEM002,Medical Gloves,의료,34.722742932192176,2.3125291860641246,0.12,4,17,15,0,2024-06-13,0,False
SUPP08581,40A,ITEM009,First Aid Kit,의료,11.0,2.4,0.23,3,10,16,1,2024-05-26,1,True
SUPP08582,12C,ITEM019,Flashlight,사무,25.0,5.1,0.35,4,35,20,1,2024-03-15,0,False
SUPP08583,17C,ITEM002,Medical Gloves,의료,41.723779439265314,1.2910004613342543,0.25,4,17,15,0,2024-01-27,1,True
SUPP08584,19C,ITEM019,Flashlight,사무,17.0,3.5,0.33,6,25,20,1,2024-05-20,0,False
SUPP08585,15A,ITEM002,Medical Gloves,의료,38.193387803896734,1.8706949964855628,0.13,7,21,15,0,2024-05-19,1,True
SUPP08586,19C,ITEM015,USB Drive,사무,36.0,7.5,0.27,6,45,20,1,2024-01-09,0,False
SUPP08587,18A,ITEM003,Soap,위생,29.40998155683667,4.445596754304265,0.28,5,51,20,0,2024-04-01,0,False
SUPP08588,33B,ITEM005,Notebook,사무,9.0,1.9,0.18,6,13,20,1,2024-03-17,1,True
SUPP08589,19C,ITEM011,Glasses,의복,22.0,4.5,0.21,6,32,20,1,2024-03-24,1,True
SUPP08590,29B,ITEM007,Shirt,의복,2.0,0.5,0.17,3,10,20,1,2024-03-17,1,True
SUPP08591,17C,ITEM006,Pencil,사무,36.0,7.4,0.48,4,51,20,1,2024-06-03,0,False
SUPP08592,15A,ITEM014,Canned Meat,식량,19.0,4.0,0.5,7,23,20,1,2024-01-29,0,False
SUPP08593,29B,ITEM001,Toilet Paper,위생,8.660541205024813,9.206609945902386,0.18,3,75,30,1,2024-05-29,0,False
SUPP08594,33B,ITEM017,Combat Boots,의복,31.0,6.4,0.13,6,36,20,1,2024-03-13,0,False
SUPP08595,15C,ITEM017,Combat Boots,의복,31.0,6.4,0.17,2,35,20,1,2024-03-28,0,False
SUPP08596,18A,ITEM014,Canned Meat,식량,14.0,2.9,0.21,5,31,20,1,2024-04-15,0,False
SUPP08597,31A,ITEM010,Mask,위생,31.0,6.5,0.25,4,46,20,1,2024-05-26,1,True
SUPP08598,36B,ITEM008,Rice Pack,식량,21.0,4.3,0.41,2,35,20,1,2024-02-07,0,False
SUPP08599,39C,ITEM008,Rice Pack,식량,24.0,4.9,0.34,5,32,20,1,2024-04-04,0,False
SUPP08600,33B,ITEM014,Canned Meat,식량,23.0,4.8,0.12,6,32,20,1,2024-02-08,0,False
SUPP08601,29B,ITEM007,Shirt,의복,7.0,1.6,0.19,3,10,20,1,2024-05-22,0,False
SUPP08602,31A,ITEM006,Pencil,사무,22.0,4.6,0.44,4,35,20,1,2024-02-23,0,False
SUPP08603,31A,ITEM004,Canned Food,식량,40.0,8.2,0.34,4,61,20,1,2024-06-08,1,True
SUPP08604,33B,ITEM001,Toilet Paper,위생,12.336698100285915,10.317222127813723,0.49,6,62,30,1,2024-04-19,0,False
SUPP08605,31A,ITEM015,USB Drive,사무,12.0,2.6,0.5,4,18,20,1,2024-04-21,1,True
SUPP08606,17C,ITEM015,USB Drive,사무,30.0,6.3,0.26,4,45,20,1,2024-06-22,1,True
SUPP08607,31A,ITEM001,Toilet Paper,위생,8.175838507624816,8.226564594490537,0.12,4,70,30,1,2024-02-21,0,False
SUPP08608,19C,ITEM020,Toothpaste,위생,10.0,2.2,0.11,6,20,20,1,2024-06-10,0,False
SUPP08609,11A,ITEM003,Soap,위생,34.92385255778166,3.877828964112034,0.46,6,32,20,0,2024-02-04,1,True
SUPP08610,15A,ITEM005,Notebook,사무,5.0,1.2,0.43,7,10,20,1,2024-02-06,0,False
SUPP08611,12C,ITEM005,Notebook,사무,2.0,0.5,0.3,4,10,20,1,2024-03-18,0,False
SUPP08612,17C,ITEM004,Canned Food,식량,35.0,7.2,0.38,4,44,20,1,2024-03-01,0,False
SUPP08613,31A,ITEM017,Combat Boots,의복,27.0,5.6,0.25,4,31,20,1,2024-04-20,1,True
SUPP08614,21C,ITEM020,Toothpaste,위생,17.0,3.5,0.36,2,23,20,1,2024-04-23,0,False
SUPP08615,15C,ITEM014,Canned Meat,식량,17.0,3.5,0.48,2,22,20,1,2024-06-25,0,False
SUPP08616,21C,ITEM008,Rice Pack,식량,20.0,4.1,0.36,2,27,20,1,2024-01-09,0,False
SUPP08617,36B,ITEM002,Medical Gloves,의료,33.30164988447783,2.1743919306683632,0.26,2,10,15,0,2024-01-19,0,False
SUPP08618,18A,ITEM008,Rice Pack,식량,16.0,3.3,0.42,5,26,20,1,2024-04-30,0,False
SUPP08619,29B,ITEM001,Toilet Paper,위생,6.3908654802487135,8.410062780789747,0.21,3,58,30,1,2024-04-14,1,True
SUPP08620,31A,ITEM004,Canned Food,식량,42.0,8.6,0.41,4,68,20,1,2024-06-04,0,False
SUPP08621,18C,ITEM019,Flashlight,사무,17.0,3.6,0.18,5,26,20,1,2024-03-20,0,False
SUPP08622,19C,ITEM005,Notebook,사무,15.0,3.1,0.35,6,29,20,1,2024-01-26,0,False
SUPP08623,36B,ITEM005,Notebook,사무,23.0,4.7,0.48,2,38,20,1,2024-06-14,0,False
SUPP08624,15C,ITEM020,Toothpaste,위생,23.0,4.8,0.11,2,39,20,1,2024-02-09,0,False
SUPP08625,19C,ITEM019,Flashlight,사무,39.0,8.0,0.33,6,48,20,1,2024-01-25,0,False
SUPP08626,15A,ITEM012,Hand Sanitizer,위생,28.0,5.8,0.17,7,41,20,1,2024-04-08,0,False
SUPP08627,31A,ITEM020,Toothpaste,위생,25.0,5.2,0.3,4,38,20,1,2024-04-27,1,True
SUPP08628,29B,ITEM001,Toilet Paper,위생,12.650522207925388,10.853165162689422,0.4,3,67,30,1,2024-03-09,1,True
SUPP08629,15A,ITEM007,Shirt,의복,2.0,0.5,0.41,7,10,20,1,2024-03-11,0,False
SUPP08630,31A,ITEM017,Combat Boots,의복,21.0,4.3,0.26,4,25,20,1,2024-05-30,0,False
SUPP08631,39C,ITEM002,Medical Gloves,의료,30.362605433455798,1.128772425967903,0.11,5,10,15,0,2024-03-29,0,False
SUPP08632,12C,ITEM011,Glasses,의복,30.0,6.3,0.22,4,44,20,1,2024-03-05,0,False
SUPP08633,15A,ITEM007,Shirt,의복,25.0,5.1,0.21,7,37,20,1,2024-05-29,0,False
SUPP08634,12C,ITEM017,Combat Boots,의복,26.0,5.3,0.14,4,33,20,1,2024-03-04,0,False
SUPP08635,36B,ITEM003,Soap,위생,20.753111047747865,4.118151898252889,0.47,2,45,20,0,2024-02-27,0,False
SUPP08636,40A,ITEM006,Pencil,사무,31.0,6.4,0.28,3,48,20,1,2024-06-04,0,False
SUPP08637,39C,ITEM011,Glasses,의복,25.0,5.2,0.22,5,41,20,1,2024-04-21,1,True
SUPP08638,18A,ITEM018,Bandage,의료,33.0,6.8,0.48,5,57,10,1,2024-05-02,0,False
SUPP08639,17C,ITEM018,Bandage,의료,41.0,8.5,0.32,4,58,10,1,2024-04-06,1,True
SUPP08640,12C,ITEM010,Mask,위생,35.0,7.2,0.28,4,53,20,1,2024-04-15,0,False
SUPP08641,39C,ITEM005,Notebook,사무,2.0,0.6,0.28,5,10,20,1,2024-01-04,0,False
SUPP08642,40A,ITEM015,USB Drive,사무,30.0,6.3,0.42,3,41,20,1,2024-05-08,0,False
SUPP08643,29B,ITEM020,Toothpaste,위생,19.0,4.0,0.43,3,29,20,1,2024-01-26,0,False
SUPP08644,12C,ITEM004,Canned Food,식량,37.0,7.7,0.37,4,49,20,1,2024-02-02,0,False
SUPP08645,11A,ITEM001,Toilet Paper,위생,12.217356027022074,8.282291244931093,0.41,6,87,30,1,2024-01-27,1,True
SUPP08646,21C,ITEM015,USB Drive,사무,17.0,3.5,0.47,2,16,20,1,2024-02-11,1,True
SUPP08647,11A,ITEM017,Combat Boots,의복,21.0,4.4,0.36,6,26,20,1,2024-03-11,0,False
SUPP08648,33B,ITEM019,Flashlight,사무,32.0,6.7,0.32,6,37,20,1,2024-03-04,0,False
SUPP08649,15C,ITEM014,Canned Meat,식량,18.0,3.7,0.12,2,33,20,1,2024-01-25,0,False
SUPP08650,18A,ITEM019,Flashlight,사무,10.0,2.1,0.14,5,18,20,1,2024-03-12,0,False
SUPP08651,21C,ITEM018,Bandage,의료,13.0,2.8,0.35,2,17,10,1,2024-04-14,1,True
SUPP08652,15C,ITEM002,Medical Gloves,의료,45.91017467401256,1.6224586728639452,0.36,2,10,15,0,2024-05-11,1,True
SUPP08653,29B,ITEM006,Pencil,사무,24.0,4.9,0.17,3,40,20,1,2024-01-12,0,False
SUPP08654,31A,ITEM013,Blanket,의복,22.0,4.5,0.17,4,40,20,1,2024-02-27,0,False
SUPP08655,12C,ITEM017,Combat Boots,의복,20.0,4.2,0.34,4,33,20,1,2024-04-04,0,False
SUPP08656,31A,ITEM006,Pencil,사무,25.0,5.1,0.17,4,42,20,1,2024-05-18,1,True
SUPP08657,11A,ITEM005,Notebook,사무,3.0,0.8,0.46,6,10,20,1,2024-04-10,0,False
SUPP08658,18C,ITEM007,Shirt,의복,7.0,1.5,0.41,5,10,20,1,2024-04-17,0,False
SUPP08659,12C,ITEM001,Toilet Paper,위생,9.452634967914461,10.09858512642066,0.29,4,71,30,1,2024-02-28,0,False
SUPP08660,39C,ITEM013,Blanket,의복,25.0,5.2,0.31,5,37,20,1,2024-04-26,0,False
SUPP08661,18A,ITEM019,Flashlight,사무,31.0,6.5,0.19,5,50,20,1,2024-06-12,0,False
SUPP08662,31A,ITEM001,Toilet Paper,위생,5.585195313882098,9.286436210965942,0.48,4,89,30,1,2024-04-18,0,False
SUPP08663,11A,ITEM013,Blanket,의복,8.0,1.8,0.17,6,10,20,1,2024-01-22,0,False
SUPP08664,12C,ITEM011,Glasses,의복,28.0,5.8,0.39,4,31,20,1,2024-03-05,0,False
SUPP08665,18C,ITEM007,Shirt,의복,13.0,2.7,0.29,5,22,20,1,2024-02-19,0,False
